customer_id,customer_name,purchase_frequency,average_order_value,product_preferences
832,Pamala Fowler,3,1263.17,"Trek Domane S 6 - 2017,Sun Bicycles Lil Kitt'n - 2017,Electra Townie Original 7D - 2017"
833,Leone Emerson,5,1240.232,"Surly Straggler 650b - 2016,Electra Townie Original 21D - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 7D EQ - 2016"
834,Brain Skinner,4,484.84499999999997,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Moto 1 - 2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Cruiser 1 (24-Inch) - 2016"
835,Roseanne Maynard,3,539.87,"Electra Moto 1 - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 21D - 2016"
836,Corinna Adams,4,2544.8349999999996,"Trek Emonda S 4 - 2017,Trek Domane SL Disc Frameset - 2017,Sun Bicycles Cruz 3 - 2017,Haro Downtown 16 - 2017"
837,Kellye Campbell,5,1502.1639999999998,"Surly Karate Monkey 27.5+ Frameset - 2017,Trek Precaliber 24 (21-Speed) - Girls - 2017,Electra Moto 3i (20-inch) - Boy's - 2017,Electra Straight 8 3i (20-inch) - Boy's - 2017,Sun Bicycles Streamway - 2017"
838,Erna Sloan,3,3732.8233333333337,"Surly ECR 27.5 - 2018,Trek XM700+ - 2018,Trek Verve+ Lowstep - 2018"
839,Carolann Russell,4,1213.6274999999998,"Pure Cycles Vine 8-Speed - 2016,Surly Wednesday - 2017,Electra Townie Original 3i EQ - 2017/2018,Strider Sport 16 - 2018"
840,Gilbert Calhoun,3,5952.406666666667,"Pure Cycles Vine 8-Speed - 2016,Trek Fuel EX 9.8 29 - 2017,Trek Boone 7 - 2017"
841,Manie Maxwell,2,966.29,"Surly Wednesday - 2017,Electra Girl's Hawaii 1 16"" - 2017"
842,Giselle Robles,2,380.905,"Trek Precaliber 16 Girls - 2017,Sun Bicycles Streamway 3 - 2017"
843,Tessie Farmer,3,486.22666666666663,"Surly Ice Cream Truck Frameset - 2016,Pure Cycles William 3-Speed - 2016,Electra Cruiser 1 (24-Inch) - 2016"
844,Felica Munoz,5,2292.6139999999996,"Trek Slash 8 27.5 - 2016,Surly Wednesday Frameset - 2017,Trek Domane S 6 - 2017,Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles Cruz 3 - 2017"
845,Kathyrn Bush,3,716.5666666666666,"Electra Townie Original 7D EQ - 2016,Electra Townie Original 21D - 2016,Sun Bicycles Cruz 3 - Women's - 2017"
846,Sylvester Chan,2,404.835,"Electra Girl's Hawaii 1 16"" - 2017,Trek Precaliber 16 Girls - 2017"
847,Lizette Ellison,1,899.84,Sun Bicycles Cruz 3 - 2017
848,Ernestina Skinner,3,1829.7699999999998,"Surly Ice Cream Truck Frameset - 2016,Trek Slash 8 27.5 - 2016,Electra Townie Original 21D - 2016"
849,Phyllis Hill,3,416.17,"Electra Cruiser 1 (24-Inch) - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 21D - 2016"
850,Stephanie Browning,1,109.94,Sun Bicycles Lil Kitt'n - 2017
851,Arlena Buckner,2,569.73,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
852,Lezlie Thompson,1,1099.78,Electra Townie Original 21D - 2016
853,Brittney Rojas,5,1709.4560000000001,"Trek Fuel EX 8 29 - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 7D EQ - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 21D - 2016"
854,Phylis Adkins,2,1049.86,"Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016"
855,Lean Stark,2,1079.84,"Electra Moto 1 - 2016,Electra Townie Original 21D - 2016"
856,Lara Guy,2,2099.865,"Trek Emonda S 5 - 2017,Trek Domane SL 5 - 2018"
857,Inga Koch,1,449.92,Sun Bicycles Cruz 3 - 2017
858,Klara Kim,5,428.46000000000004,"Surly Wednesday Frameset - 2016,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Sun Bicycles Lil Kitt'n - 2017,Haro Downtown 16 - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017"
859,Julianne Shannon,5,1683.622,"Sun Bicycles Revolutions 24 - Girl's - 2017,Sun Bicycles Cruz 7 - Women's - 2017,Trek Marlin 7 - 2017/2018,Trek Domane AL 2 - 2018,Trek CrossRip+ - 2018"
860,Loni Mullen,1,501.78000000000003,Sun Bicycles Revolutions 24 - 2017
861,Olympia Figueroa,2,2299.915,"Trek Slash 8 27.5 - 2016,Electra Townie Original 7D EQ - 2016"
862,Mellie Puckett,4,1787.5375000000001,"Surly Wednesday Frameset - 2016,Sun Bicycles Revolutions 24 - 2017,Trek Fuel EX 7 29 - 2018,Electra Koa 3i Ladies' - 2018"
863,Shonta Preston,4,1579.6225,"Pure Cycles Vine 8-Speed - 2016,Surly Karate Monkey 27.5+ Frameset - 2017,Haro Shift R3 - 2017,Sun Bicycles Cruz 3 - 2017"
864,Lore Sykes,4,1022.365,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Trek Domane S 6 - 2017,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Electra Townie Original 7D - 2017"
865,Julia Joyner,4,1068.115,"Surly Ice Cream Truck Frameset - 2016,Sun Bicycles Spider 3i - 2017,Sun Bicycles Cruz 3 - 2017,Electra Glam Punk 3i Ladies' - 2017"
866,Lynwood Jackson,4,1849.88,"Electra Townie Original 21D - 2016,Trek Stache 5 - 2017,Trek X-Caliber Frameset - 2018,Trek Domane ALR 5 Disc - 2018"
867,Rosalva Hamilton,2,5699.83,"Trek Conduit+ - 2016,Trek Domane S 6 - 2017"
868,Domingo Casey,1,1409.92,Haro SR 1.3 - 2017
869,Rodrigo Durham,2,545.91,"Trek Girl's Kickster - 2017,Sun Bicycles Drifter 7 - Women's - 2017"
870,Dwain Carlson,4,2289.8624999999997,"Trek Boone 7 - 2017,Electra Glam Punk 3i Ladies' - 2017,Trek Precaliber 16 Girls - 2017,Trek Precaliber 24 (21-Speed) - Girls - 2017"
871,Erlinda Humphrey,5,2548.416,"Surly Straggler - 2016,Electra Cruiser 1 (24-Inch) - 2016,Haro SR 1.3 - 2017,Trek Domane SL 6 - 2017,Sun Bicycles Cruz 7 - 2017"
872,Silas Tate,3,913.1199999999999,"Surly Wednesday Frameset - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - 2016"
873,Patience Clayton,4,881.8625,"Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 7D EQ - Women's - 2016"
874,Mila Good,1,1680.79,Surly Straggler 650b - 2016
875,Tanesha Sawyer,1,299.89,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
876,Onita Macdonald,4,414.89,"Electra Townie Original 21D - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
877,Janine Manning,5,1705.744,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Surly Karate Monkey 27.5+ Frameset - 2017,Haro SR 1.3 - 2017,Electra Townie Original 7D - 2017"
878,Melodie Melton,5,1929.8059999999998,"Electra Townie Original 21D - 2016,Trek Boone Race Shop Limited - 2017,Sun Bicycles Brickell Tandem 7 - 2017,Electra Moto 3i (20-inch) - Boy's - 2017,Sun Bicycles Cruz 3 - Women's - 2017"
879,Ethelyn Ray,2,764.735,"Electra Moto 1 - 2016,Electra Townie Original 7D - 2015/2016"
880,Phebe Turner,5,2521.0800000000004,"Surly Wednesday - 2017,Trek Fuel EX 9.8 27.5 Plus - 2017,Trek Boone Race Shop Limited - 2017,Trek Precaliber 12 Girls - 2017,Electra Moto 3i (20-inch) - Boy's - 2017"
881,Chloe Patel,1,1469.92,Haro Shift R3 - 2017
882,Hilda Harvey,2,3348.8499999999995,"Trek Fuel EX 8 29 - 2016,Pure Cycles William 3-Speed - 2016"
883,Gilberte Duke,5,3247.766,"Surly Ice Cream Truck Frameset - 2016,Trek Fuel EX 5 27.5 Plus - 2017,Haro SR 1.2 - 2017,Trek Madone 9.2 - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017"
884,Willian Hardin,1,939.78,Surly Wednesday Frameset - 2017
885,Janna Hayden,5,1009.832,"Surly Ice Cream Truck Frameset - 2016,Trek Conduit+ - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
886,Letisha May,5,2174.05,"Pure Cycles William 3-Speed - 2016,Trek Fuel EX 9.8 27.5 Plus - 2017,Trek Domane SL Disc Frameset - 2017,Electra Townie Original 7D - 2017,Sun Bicycles Drifter 7 - 2017"
887,Graig Cannon,4,1287.8725,"Trek Domane SL 6 - 2017,Sun Bicycles Revolutions 24 - 2017,Trek Precaliber 24 (21-Speed) - Girls - 2017,Sun Bicycles Cruz 3 - 2017"
888,Coleen Navarro,5,2581.816,"Electra Townie Original 21D - 2016,Trek Fuel EX 9.8 29 - 2017,Haro Shift R3 - 2017,Trek Girl's Kickster - 2017,Trek Precaliber 12 Girls - 2017"
889,Lucilla Williams,2,519.85,"Electra Cruiser Lux 1 - 2017,Electra Girl's Hawaii 1 16"" - 2017"
890,Rosanne George,3,1372.55,"Electra Cruiser 1 (24-Inch) - 2016,Trek Domane SL Disc Frameset - 2017,Sun Bicycles Biscayne Tandem CB - 2017"
891,Ashlie Parrish,2,409.78999999999996,"Electra Townie Original 21D - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
892,Alissa Craft,1,2899.9399999999996,Trek Fuel EX 8 29 - 2016
893,Letty Cobb,5,2118.498,"Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 21D - 2016,Trek Fuel EX 5 27.5 Plus - 2017,Trek Madone 9.2 - 2017,Sun Bicycles Biscayne Tandem CB - 2017"
894,Nathaniel Richard,4,1219.355,"Trek Conduit+ - 2016,Pure Cycles Vine 8-Speed - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 7D - 2015/2016"
895,Elaina Key,4,1892.8625000000002,"Trek Remedy 29 Carbon Frameset - 2016,Surly Straggler 650b - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie 7D (20-inch) - Boys' - 2017"
896,Stefani Gamble,4,1852.3725,"Heller Shagamaw Frame - 2016,Trek Slash 8 27.5 - 2016,Surly Straggler - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
897,Bettyann Acosta,1,679.78,Electra Townie 7D (20-inch) - Boys' - 2017
898,Crysta Velez,2,1974.4099999999999,"Pure Cycles Western 3-Speed - Women's - 2015/2016,Trek Domane SL 6 - 2017"
899,Carisa Carpenter,1,3599.78,Trek Remedy 29 Carbon Frameset - 2016
900,Jule Davenport,3,1549.86,"Trek X-Caliber 8 - 2017,Sun Bicycles Cruz 3 - 2017,Electra Amsterdam Fashion 7i Ladies' - 2017"
901,Lonna Franks,1,749.94,Surly Ogre Frameset - 2017
902,Elease Dejesus,3,447.8533333333333,"Electra Cruiser 1 (24-Inch) - 2016,Haro Flightline One ST - 2017,Sun Bicycles Lil Bolt Type-R - 2017"
903,Maira Long,5,1218.612,"Electra Moto 1 - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Trek Emonda S 5 - 2017,Electra Glam Punk 3i Ladies' - 2017,Sun Bicycles Cruz 7 - 2017"
904,Jana Thomas,5,3167.828,"Electra Cruiser 1 (24-Inch) - 2016,Trek X-Caliber 8 - 2017,Trek Domane SL Frameset Women's - 2018,Trek Conduit+ - 2018,Trek Boone 7 Disc - 2018"
905,Hae Ramirez,1,12999.84,Trek Emonda SLR 8 - 2018
906,Erik Leblanc,1,4999.879999999999,Trek 1120 - 2018
907,Daina Sampson,2,1850.8600000000001,"Heller Shagamaw Frame - 2016,Electra Moto 1 - 2016"
908,Delmar Wise,3,5566.420000000001,"Trek Emonda S 4 - 2017,Trek Silque SLR 8 Women's - 2017,Electra Moto 3i (20-inch) - Boy's - 2017"
909,Alita Salinas,3,756.5300000000001,"Electra Cruiser 1 (24-Inch) - 2016,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Electra Glam Punk 3i Ladies' - 2017"
910,Elenore William,4,1337.7749999999999,"Trek X-Caliber 8 - 2017,Trek Domane SL 6 - 2017,Sun Bicycles Revolutions 24 - Girl's - 2017,Trek Precaliber 24 (21-Speed) - Girls - 2017"
911,Nikita Roy,3,656.5,"Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Amsterdam Fashion 7i Ladies' - 2017"
912,Inocencia Key,1,5499.889999999999,Trek Domane SLR 6 Disc - 2017
913,Liliana Kerr,3,665.89,"Electra Townie Original 21D - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016"
914,Hortencia O'neil,3,689.7366666666667,"Electra Cruiser Lux 3i - 2018,Trek Precaliber 24 21-speed Boy's - 2018,Electra Treasure 1 20"" - 2018"
915,Beryl Bennett,2,684.91,"Trek Farley Alloy Frameset - 2017,Sun Bicycles Cruz 3 - 2017"
916,Alishia Elliott,4,2175.815,"Surly Wednesday Frameset - 2016,Trek Powerfly 8 FS Plus - 2017,Electra Glam Punk 3i Ladies' - 2017,Sun Bicycles Streamway 3 - 2017"
917,Vernia Madden,1,5799.78,Trek Fuel EX 8 29 - 2016
918,Kristel Bullock,1,599.92,Electra Townie Original 7D EQ - 2016
919,Ruthanne Hoover,5,1299.8519999999999,"Surly Wednesday Frameset - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 21D - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
920,James Robles,5,1997.0719999999997,"Trek Slash 8 27.5 - 2016,Sun Bicycles Biscayne Tandem CB - 2017,Surly Pack Rat Frameset - 2018,Trek Remedy 7 27.5 - 2018,Electra White Water 3i - 2018"
921,Evelin Vargas,3,469.8866666666666,"Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
922,Elvia Cardenas,5,1570.0859999999998,"Trek Fuel EX 8 29 - 2016,Surly Ice Cream Truck Frameset - 2017,Trek Domane S 6 - 2017,Sun Bicycles Cruz 7 - 2017,Sun Bicycles Cruz 7 - Women's - 2017"
923,Randee Pitts,2,3048.89,"Trek Conduit+ - 2016,Surly Straggler - 2016"
924,Lea Irwin,2,404.75,Electra Cruiser 1 (24-Inch) - 2016
925,Bryce Monroe,1,499.94,Electra Townie Original 7D - 2015/2016
926,Katina Mcintosh,2,514.395,"Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 7D EQ - 2016"
927,Guillermo Hart,2,877.73,"Pure Cycles Vine 8-Speed - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016"
928,Joann Barber,2,749.855,"Surly Wednesday Frameset - 2016,Electra Townie Original 7D - 2015/2016"
929,Thurman Ellis,4,1417.5900000000001,"Trek Fuel EX 8 29 - 2016,Surly Straggler 650b - 2016,Electra Townie Original 21D - 2016,Electra Cruiser 1 (24-Inch) - 2016"
930,Delana Wagner,4,405.3575,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 21D - 2016,Sun Bicycles Revolutions 24 - 2017,Electra Girl's Hawaii 1 16"" - 2017"
931,Porter Bass,5,956.634,"Electra Townie Original 7D EQ - 2016,Electra Townie Original 21D - 2016,Haro Shift R3 - 2017,Sun Bicycles Streamway - 2017"
932,Yvonne Bean,2,1044.395,"Surly Straggler - 2016,Electra Cruiser 1 (24-Inch) - 2016"
933,Lurline Rivers,3,629.5266666666668,"Surly Ice Cream Truck Frameset - 2016,Pure Cycles William 3-Speed - 2016,Electra Townie Original 7D - 2015/2016"
934,Ocie Slater,2,4249.83,"Surly Ogre Frameset - 2017,Trek Boone Race Shop Limited - 2017"
935,Genevie Miles,3,727.7599999999999,"Electra Townie Original 7D EQ - 2016,Sun Bicycles Atlas X-Type - 2017,Trek Girl's Kickster - 2017"
936,Sherilyn Wilcox,3,927.54,"Surly Straggler - 2016,Haro SR 1.1 - 2017,Sun Bicycles Lil Bolt Type-R - 2017"
937,Aida Koch,2,2329.71,"Trek Remedy 29 Carbon Frameset - 2016,Electra Cruiser Lux 3i - 2018"
938,Emory O'connor,3,756.5733333333334,"Electra Townie Original 7D EQ - Women's - 2016,Electra Queen of Hearts 3i - 2018,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018"
939,Maximina Hutchinson,4,628.2725,"Surly Wednesday Frameset - 2016,Electra Townie Original 7D EQ - 2016,Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles Lil Kitt'n - 2017"
940,Marina Hinton,3,701.19,"Ritchey Timberwolf Frameset - 2016,Sun Bicycles Lil Bolt Type-R - 2017,Electra Amsterdam Original 3i Ladies' - 2017"
941,Danyell Dickerson,4,827.6075,"Surly Straggler 650b - 2016,Electra Moto 1 - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
942,Davis Long,2,799.8900000000001,"Electra Townie Original 7D - 2015/2016,Electra Townie Original 7D EQ - 2016"
943,Lynn Mcmahon,2,404.75,"Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
944,Tonja Henderson,2,1074.39,"Surly Straggler - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
945,Krissy Ochoa,5,1031.8740000000003,"Electra Townie Original 7D EQ - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 21D - 2016,Trek Farley Alloy Frameset - 2017,Electra Amsterdam Fashion 7i Ladies' - 2017"
946,Angella Bridges,3,1468.5366666666666,"Surly Ice Cream Truck Frameset - 2016,Trek Remedy 29 Carbon Frameset - 2016,Surly Troll Frameset - 2017"
947,Angele Castro,2,569.9100000000001,"Haro SR 1.1 - 2017,Electra Girl's Hawaii 1 16"" - 2017"
948,Siobhan Lang,3,2409.8033333333333,"Trek Silque SLR 8 Women's - 2017,Trek Precaliber 12 Boys - 2017,Electra Savannah 3i (20-inch) - Girl's - 2017"
949,Venessa Frost,3,453.23,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Surly Wednesday Frameset - 2017,Trek Boy's Kickster - 2015/2017"
950,Verna Solis,2,2089.81,"Haro Shift R3 - 2017,Sun Bicycles Biscayne Tandem 7 - 2017"
951,Steve Bender,4,952.2950000000001,"Ritchey Timberwolf Frameset - 2016,Heller Shagamaw Frame - 2016,Pure Cycles William 3-Speed - 2016,Electra Cruiser 1 (24-Inch) - 2016"
952,Aileen Marquez,3,1640.2199999999996,"Heller Shagamaw Frame - 2016,Trek Conduit+ - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
953,Kattie Stevenson,5,590.0559999999999,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Surly Big Dummy Frameset - 2017,Sun Bicycles Lil Bolt Type-R - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Sun Bicycles Cruz 7 - Women's - 2017"
954,Hassan Nash,2,1799.8549999999998,"Trek Conduit+ - 2016,Electra Townie Original 7D EQ - 2016"
955,Delfina Gilliam,1,4499.879999999999,Trek Fuel EX 5 Plus - 2018
956,Venus Hewitt,3,406.2033333333333,"Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
957,Stephen Vega,2,491.83500000000004,"Sun Bicycles Atlas X-Type - 2017,Trek Boy's Kickster - 2015/2017"
958,Ciera Koch,5,1290.37,"Electra Townie Original 21D - 2016,Surly Wednesday - 2017,Trek Emonda S 4 - 2017,Electra Amsterdam Original 3i Ladies' - 2017,Sun Bicycles Cruz 3 - 2017"
959,Christel Barber,3,3176.5033333333336,"Surly Ice Cream Truck Frameset - 2016,Trek Slash 8 27.5 - 2016,Electra Moto 1 - 2016"
960,Arline Lawson,4,2232.3374999999996,"Pure Cycles William 3-Speed - 2016,Electra Cruiser 1 (24-Inch) - 2016,Trek Boone Race Shop Limited - 2017,Sun Bicycles Brickell Tandem CB - 2017"
961,Iva Wilcox,4,1472.575,"Heller Shagamaw Frame - 2016,Surly Straggler - 2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Townie Original 7D - 2015/2016"
962,Maple Griffin,2,983.9000000000001,"Sun Bicycles Biscayne Tandem CB - 2017,Electra Amsterdam Original 3i Ladies' - 2017"
963,Anisha Lang,5,1393.6599999999999,"Surly Straggler - 2016,Surly Straggler 650b - 2016,Electra Townie Original 21D - 2016,Electra Cruiser 1 (24-Inch) - 2016"
964,Brent Calderon,1,539.84,Electra Cruiser 1 (24-Inch) - 2016
965,Margit Osborn,4,1434.705,"Trek Remedy 29 Carbon Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
966,Novella Patel,4,1367.89,"Trek Stache 5 - 2017,Electra Girl's Hawaii 1 16"" - 2017,Sun Bicycles Biscayne Tandem CB - 2017,Sun Bicycles Brickell Tandem CB - 2017"
967,Laurette Hebert,3,817.5333333333334,"Surly Troll Frameset - 2017,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Haro Shredder 20 - 2017"
968,Jonna Brown,1,1499.92,Trek Stache 5 - 2017
969,Jennell Solis,1,489.79,Electra Townie Original 7D - 2017
970,Ruth Horton,1,4999.889999999999,Trek Domane SL 7 Women's - 2018
971,Samual Warner,5,3371.8619999999996,"Electra Townie Original 7D EQ - 2016,Surly Karate Monkey 27.5+ Frameset - 2017,Trek Powerfly 8 FS Plus - 2017,Trek Precaliber 16 Boys - 2017,Sun Bicycles Cruz 3 - Women's - 2017"
972,Damian Mills,3,2393.1633333333334,"Trek Emonda S 5 - 2017,Electra Townie 7D (20-inch) - Boys' - 2017,Trek Emonda SLR 6 - 2018"
973,Margaretta Clayton,5,1034.0539999999999,"Heller Shagamaw Frame - 2016,Surly Ice Cream Truck Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
974,Marcell Barrett,2,651.86,"Trek Session DH 27.5 Carbon Frameset - 2017,Sun Bicycles Cruz 7 - Women's - 2017"
975,Annis Sanchez,4,1202.3074999999997,"Trek Fuel EX 8 29 - 2016,Electra Townie Original 21D - 2016,Electra Moto 1 - 2016,Electra Girl's Hawaii 1 16"" - 2017"
976,Ayanna Cherry,5,3599.2439999999997,"Trek Emonda S 4 - 2017,Trek Domane SLR 6 Disc - 2017,Trek Domane S 5 Disc - 2017,Electra Straight 8 3i (20-inch) - Boy's - 2017,Sun Bicycles Cruz 7 - 2017"
977,Barton Cox,4,891.8875,"Trek Remedy 29 Carbon Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
978,Diana Reyes,2,591.39,"Surly Troll Frameset - 2017,Electra Savannah 3i (20-inch) - Girl's - 2017"
979,Ingeborg Ellison,3,1139.3566666666668,"Heller Shagamaw Frame - 2016,Pure Cycles William 3-Speed - 2016,Electra Townie Original 7D EQ - 2016"
980,Carter Booth,2,786.835,"Trek Farley Alloy Frameset - 2017,Sun Bicycles Streamway 3 - 2017"
981,Christel Cardenas,1,1099.84,Electra Townie Original 21D - 2016
982,Orval Hunter,3,1093.1466666666668,"Surly Ice Cream Truck Frameset - 2016,Haro SR 1.3 - 2017,Electra Townie Commute 8D Ladies' - 2018"
983,Marguerite Berger,5,2181.9519999999998,"Ritchey Timberwolf Frameset - 2016,Electra Moto 3i (20-inch) - Boy's - 2017,Sun Bicycles Drifter 7 - 2017,Trek X-Caliber 7 - 2018,Trek Fuel EX 8 29 XT - 2018"
984,Ivette Warren,5,1393.678,"Trek Slash 8 27.5 - 2016,Surly Straggler - 2016,Electra Townie Original 21D - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - 2016"
985,Milagros Weber,5,1746.176,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Trek Boone 7 - 2017,Sun Bicycles Revolutions 24 - Girl's - 2017,Electra Cruiser Lux 1 - 2017,Electra Townie Original 7D - 2017"
986,Marcel Lindsay,4,1265.0575000000001,"Heller Shagamaw Frame - 2016,Surly Ice Cream Truck Frameset - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 7D - 2015/2016"
987,Louis Powell,4,839.7425,"Electra Townie Original 21D - 2016,Trek Precaliber 16 Girls - 2017,Electra Straight 8 3i - 2018,Trek Precaliber 20 Girl's - 2018"
988,Vanda Holmes,3,879.8333333333334,"Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016"
989,Loreen Byers,5,1165.824,"Surly Wednesday Frameset - 2016,Surly Straggler 650b - 2016,Electra Townie Original 7D EQ - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 21D - 2016"
990,Casimira Chapman,5,1778.25,"Ritchey Timberwolf Frameset - 2016,Heller Shagamaw Frame - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Townie Original 21D - 2016"
991,Brigida Larson,5,1787.4459999999995,"Surly Wednesday Frameset - 2016,Trek Conduit+ - 2016,Electra Moto 1 - 2016,Pure Cycles Vine 8-Speed - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016"
