customer_id,first_name,last_name,email,phone,purchased_products
864,Lore,Sykes,lore.sykes@aol.com,(716) 382-5169,"[""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Trek Domane S 6 - 2017', 'Electra Cruiser Lux Fat Tire 1 Ladies - 2017', 'Electra Townie Original 7D - 2017']"
865,Julia,Joyner,julia.joyner@msn.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Sun Bicycles Spider 3i - 2017', 'Sun Bicycles Cruz 3 - 2017', ""Electra Glam Punk 3i Ladies' - 2017""]"
866,Lynwood,Jackson,lynwood.jackson@aol.com,,"['Electra Townie Original 21D - 2016', 'Trek Stache 5 - 2017', 'Trek X-Caliber Frameset - 2018', 'Trek Domane ALR 5 Disc - 2018']"
867,Rosalva,Hamilton,rosalva.hamilton@aol.com,,"['Trek Conduit+ - 2016', 'Trek Domane S 6 - 2017']"
868,Domingo,Casey,domingo.casey@msn.com,(408) 761-9212,['Haro SR 1.3 - 2017']
869,Rodrigo,Durham,rodrigo.durham@aol.com,,"[""Trek Girl's Kickster - 2017"", ""Sun Bicycles Drifter 7 - Women's - 2017""]"
870,Dwain,Carlson,dwain.carlson@gmail.com,,"['Trek Boone 7 - 2017', ""Electra Glam Punk 3i Ladies' - 2017"", 'Trek Precaliber 16 Girls - 2017', 'Trek Precaliber 24 (21-Speed) - Girls - 2017']"
871,Erlinda,Humphrey,erlinda.humphrey@hotmail.com,,"['Surly Straggler - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Haro SR 1.3 - 2017', 'Trek Domane SL 6 - 2017', 'Sun Bicycles Cruz 7 - 2017']"
872,Silas,Tate,silas.tate@yahoo.com,(361) 219-2149,"['Surly Wednesday Frameset - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Electra Townie Original 7D EQ - 2016']"
873,Patience,Clayton,patience.clayton@hotmail.com,,"['Electra Cruiser 1 (24-Inch) - 2016', 'Electra Townie Original 7D EQ - 2016', 'Pure Cycles Vine 8-Speed - 2016', ""Electra Townie Original 7D EQ - Women's - 2016""]"
874,Mila,Good,mila.good@yahoo.com,,['Surly Straggler 650b - 2016']
875,Tanesha,Sawyer,tanesha.sawyer@aol.com,,"[""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
876,Onita,Macdonald,onita.macdonald@yahoo.com,,"['Electra Townie Original 21D - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
877,Janine,Manning,janine.manning@gmail.com,,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Surly Karate Monkey 27.5+ Frameset - 2017', 'Haro SR 1.3 - 2017', 'Electra Townie Original 7D - 2017']"
878,Melodie,Melton,melodie.melton@yahoo.com,,"['Electra Townie Original 21D - 2016', 'Trek Boone Race Shop Limited - 2017', 'Sun Bicycles Brickell Tandem 7 - 2017', ""Electra Moto 3i (20-inch) - Boy's - 2017"", ""Sun Bicycles Cruz 3 - Women's - 2017""]"
879,Ethelyn,Ray,ethelyn.ray@yahoo.com,,"['Electra Moto 1 - 2016', 'Electra Townie Original 7D - 2015/2016']"
880,Phebe,Turner,phebe.turner@aol.com,,"['Surly Wednesday - 2017', 'Trek Fuel EX 9.8 27.5 Plus - 2017', 'Trek Boone Race Shop Limited - 2017', 'Trek Precaliber 12 Girls - 2017', ""Electra Moto 3i (20-inch) - Boy's - 2017""]"
881,Chloe,Patel,chloe.patel@yahoo.com,,['Haro Shift R3 - 2017']
882,Hilda,Harvey,hilda.harvey@gmail.com,,"['Trek Fuel EX 8 29 - 2016', 'Pure Cycles William 3-Speed - 2016']"
883,Gilberte,Duke,gilberte.duke@gmail.com,(915) 903-7860,"['Surly Ice Cream Truck Frameset - 2016', 'Trek Fuel EX 5 27.5 Plus - 2017', 'Haro SR 1.2 - 2017', 'Trek Madone 9.2 - 2017', ""Electra Sugar Skulls 1 (20-inch) - Girl's - 2017""]"
884,Willian,Hardin,willian.hardin@msn.com,,['Surly Wednesday Frameset - 2017']
885,Janna,Hayden,janna.hayden@msn.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Trek Conduit+ - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
886,Letisha,May,letisha.may@yahoo.com,,"['Pure Cycles William 3-Speed - 2016', 'Trek Fuel EX 9.8 27.5 Plus - 2017', 'Trek Domane SL Disc Frameset - 2017', 'Electra Townie Original 7D - 2017', 'Sun Bicycles Drifter 7 - 2017']"
887,Graig,Cannon,graig.cannon@gmail.com,,"['Trek Domane SL 6 - 2017', 'Sun Bicycles Revolutions 24 - 2017', 'Trek Precaliber 24 (21-Speed) - Girls - 2017', 'Sun Bicycles Cruz 3 - 2017']"
888,Coleen,Navarro,coleen.navarro@aol.com,,"['Electra Townie Original 21D - 2016', 'Trek Fuel EX 9.8 29 - 2017', 'Haro Shift R3 - 2017', ""Trek Girl's Kickster - 2017"", 'Trek Precaliber 12 Girls - 2017']"
889,Lucilla,Williams,lucilla.williams@hotmail.com,,"['Electra Cruiser Lux 1 - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017']"
890,Rosanne,George,rosanne.george@yahoo.com,,"['Electra Cruiser 1 (24-Inch) - 2016', 'Trek Domane SL Disc Frameset - 2017', 'Sun Bicycles Biscayne Tandem CB - 2017']"
891,Ashlie,Parrish,ashlie.parrish@hotmail.com,,"['Electra Townie Original 21D - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
892,Alissa,Craft,alissa.craft@hotmail.com,,['Trek Fuel EX 8 29 - 2016']
893,Letty,Cobb,letty.cobb@msn.com,,"[""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Electra Townie Original 21D - 2016', 'Trek Fuel EX 5 27.5 Plus - 2017', 'Trek Madone 9.2 - 2017', 'Sun Bicycles Biscayne Tandem CB - 2017']"
894,Nathaniel,Richard,nathaniel.richard@gmail.com,,"['Trek Conduit+ - 2016', 'Pure Cycles Vine 8-Speed - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Electra Townie Original 7D - 2015/2016']"
895,Elaina,Key,elaina.key@msn.com,,"['Trek Remedy 29 Carbon Frameset - 2016', 'Surly Straggler 650b - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', ""Electra Townie 7D (20-inch) - Boys' - 2017""]"
896,Stefani,Gamble,stefani.gamble@aol.com,(845) 724-2996,"['Heller Shagamaw Frame - 2016', 'Trek Slash 8 27.5 - 2016', 'Surly Straggler - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
897,Bettyann,Acosta,bettyann.acosta@gmail.com,(717) 746-6658,"[""Electra Townie 7D (20-inch) - Boys' - 2017""]"
898,Crysta,Velez,crysta.velez@yahoo.com,(281) 529-3469,"[""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Trek Domane SL 6 - 2017']"
899,Carisa,Carpenter,carisa.carpenter@hotmail.com,,['Trek Remedy 29 Carbon Frameset - 2016']
900,Jule,Davenport,jule.davenport@aol.com,,"['Trek X-Caliber 8 - 2017', 'Sun Bicycles Cruz 3 - 2017', ""Electra Amsterdam Fashion 7i Ladies' - 2017""]"
901,Lonna,Franks,lonna.franks@yahoo.com,,['Surly Ogre Frameset - 2017']
902,Elease,Dejesus,elease.dejesus@gmail.com,,"['Electra Cruiser 1 (24-Inch) - 2016', 'Haro Flightline One ST - 2017', 'Sun Bicycles Lil Bolt Type-R - 2017']"
903,Maira,Long,maira.long@msn.com,,"['Electra Moto 1 - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Trek Emonda S 5 - 2017', ""Electra Glam Punk 3i Ladies' - 2017"", 'Sun Bicycles Cruz 7 - 2017']"
904,Jana,Thomas,jana.thomas@yahoo.com,(408) 624-8137,"['Electra Cruiser 1 (24-Inch) - 2016', 'Trek X-Caliber 8 - 2017', ""Trek Domane SL Frameset Women's - 2018"", 'Trek Conduit+ - 2018', 'Trek Boone 7 Disc - 2018']"
905,Hae,Ramirez,hae.ramirez@hotmail.com,,['Trek Emonda SLR 8 - 2018']
906,Erik,Leblanc,erik.leblanc@aol.com,,['Trek 1120 - 2018']
907,Daina,Sampson,daina.sampson@msn.com,,"['Heller Shagamaw Frame - 2016', 'Electra Moto 1 - 2016']"
908,Delmar,Wise,delmar.wise@yahoo.com,,"['Trek Emonda S 4 - 2017', ""Trek Silque SLR 8 Women's - 2017"", ""Electra Moto 3i (20-inch) - Boy's - 2017""]"
909,Alita,Salinas,alita.salinas@hotmail.com,,"['Electra Cruiser 1 (24-Inch) - 2016', 'Electra Cruiser Lux Fat Tire 1 Ladies - 2017', ""Electra Glam Punk 3i Ladies' - 2017""]"
910,Elenore,William,elenore.william@msn.com,,"['Trek X-Caliber 8 - 2017', 'Trek Domane SL 6 - 2017', ""Sun Bicycles Revolutions 24 - Girl's - 2017"", 'Trek Precaliber 24 (21-Speed) - Girls - 2017']"
911,Nikita,Roy,nikita.roy@aol.com,,"['Electra Cruiser 1 (24-Inch) - 2016', ""Electra Townie Original 7D EQ - Women's - 2016"", ""Electra Amsterdam Fashion 7i Ladies' - 2017""]"
912,Inocencia,Key,inocencia.key@hotmail.com,,['Trek Domane SLR 6 Disc - 2017']
913,Liliana,Kerr,liliana.kerr@yahoo.com,,"['Electra Townie Original 21D - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Electra Townie Original 21D - 2016']"
914,Hortencia,O'neil,hortencia.o'neil@hotmail.com,,"['Electra Cruiser Lux 3i - 2018', ""Trek Precaliber 24 21-speed Boy's - 2018"", 'Electra Treasure 1 20"" - 2018']"
915,Beryl,Bennett,beryl.bennett@aol.com,(916) 422-6956,"['Trek Farley Alloy Frameset - 2017', 'Sun Bicycles Cruz 3 - 2017']"
916,Alishia,Elliott,alishia.elliott@aol.com,,"['Surly Wednesday Frameset - 2016', 'Trek Powerfly 8 FS Plus - 2017', ""Electra Glam Punk 3i Ladies' - 2017"", 'Sun Bicycles Streamway 3 - 2017']"
917,Vernia,Madden,vernia.madden@aol.com,(248) 206-3697,['Trek Fuel EX 8 29 - 2016']
918,Kristel,Bullock,kristel.bullock@yahoo.com,,['Electra Townie Original 7D EQ - 2016']
919,Ruthanne,Hoover,ruthanne.hoover@aol.com,,"['Surly Wednesday Frameset - 2016', 'Trek Remedy 29 Carbon Frameset - 2016', 'Electra Townie Original 21D - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Electra Townie Original 7D - 2015/2016']"
920,James,Robles,james.robles@aol.com,,"['Trek Slash 8 27.5 - 2016', 'Sun Bicycles Biscayne Tandem CB - 2017', 'Surly Pack Rat Frameset - 2018', 'Trek Remedy 7 27.5 - 2018', 'Electra White Water 3i - 2018']"
921,Evelin,Vargas,evelin.vargas@msn.com,,"['Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
922,Elvia,Cardenas,elvia.cardenas@hotmail.com,,"['Trek Fuel EX 8 29 - 2016', 'Surly Ice Cream Truck Frameset - 2017', 'Trek Domane S 6 - 2017', 'Sun Bicycles Cruz 7 - 2017', ""Sun Bicycles Cruz 7 - Women's - 2017""]"
923,Randee,Pitts,randee.pitts@msn.com,,"['Trek Conduit+ - 2016', 'Surly Straggler - 2016']"
924,Lea,Irwin,lea.irwin@gmail.com,,"['Electra Cruiser 1 (24-Inch) - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
925,Bryce,Monroe,bryce.monroe@aol.com,,['Electra Townie Original 7D - 2015/2016']
926,Katina,Mcintosh,katina.mcintosh@yahoo.com,(661) 464-1523,"['Pure Cycles Vine 8-Speed - 2016', 'Electra Townie Original 7D EQ - 2016']"
927,Guillermo,Hart,guillermo.hart@hotmail.com,(212) 652-7198,"['Pure Cycles Vine 8-Speed - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016""]"
928,Joann,Barber,joann.barber@gmail.com,,"['Surly Wednesday Frameset - 2016', 'Electra Townie Original 7D - 2015/2016']"
929,Thurman,Ellis,thurman.ellis@gmail.com,,"['Trek Fuel EX 8 29 - 2016', 'Surly Straggler 650b - 2016', 'Electra Townie Original 21D - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
930,Delana,Wagner,delana.wagner@aol.com,,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Electra Townie Original 21D - 2016', 'Sun Bicycles Revolutions 24 - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017']"
931,Porter,Bass,porter.bass@hotmail.com,,"['Electra Townie Original 7D EQ - 2016', 'Electra Townie Original 21D - 2016', 'Electra Townie Original 7D EQ - 2016', 'Haro Shift R3 - 2017', 'Sun Bicycles Streamway - 2017']"
932,Yvonne,Bean,yvonne.bean@yahoo.com,,"['Surly Straggler - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
933,Lurline,Rivers,lurline.rivers@msn.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Pure Cycles William 3-Speed - 2016', 'Electra Townie Original 7D - 2015/2016']"
934,Ocie,Slater,ocie.slater@msn.com,,"['Surly Ogre Frameset - 2017', 'Trek Boone Race Shop Limited - 2017']"
935,Genevie,Miles,genevie.miles@aol.com,,"['Electra Townie Original 7D EQ - 2016', 'Sun Bicycles Atlas X-Type - 2017', ""Trek Girl's Kickster - 2017""]"
936,Sherilyn,Wilcox,sherilyn.wilcox@gmail.com,,"['Surly Straggler - 2016', 'Haro SR 1.1 - 2017', 'Sun Bicycles Lil Bolt Type-R - 2017']"
937,Aida,Koch,aida.koch@gmail.com,,"['Trek Remedy 29 Carbon Frameset - 2016', 'Electra Cruiser Lux 3i - 2018']"
938,Emory,O'connor,emory.o'connor@gmail.com,(507) 606-2192,"[""Electra Townie Original 7D EQ - Women's - 2016"", 'Electra Queen of Hearts 3i - 2018', ""Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018""]"
939,Maximina,Hutchinson,maximina.hutchinson@hotmail.com,(361) 164-3098,"['Surly Wednesday Frameset - 2016', 'Electra Townie Original 7D EQ - 2016', 'Sun Bicycles Lil Bolt Type-R - 2017', ""Sun Bicycles Lil Kitt'n - 2017""]"
940,Marina,Hinton,marina.hinton@yahoo.com,,"['Ritchey Timberwolf Frameset - 2016', 'Sun Bicycles Lil Bolt Type-R - 2017', ""Electra Amsterdam Original 3i Ladies' - 2017""]"
941,Danyell,Dickerson,danyell.dickerson@msn.com,,"['Surly Straggler 650b - 2016', 'Electra Moto 1 - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
942,Davis,Long,davis.long@msn.com,(717) 653-1755,"['Electra Townie Original 7D - 2015/2016', 'Electra Townie Original 7D EQ - 2016']"
943,Lynn,Mcmahon,lynn.mcmahon@msn.com,,"['Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
944,Tonja,Henderson,tonja.henderson@aol.com,,"['Surly Straggler - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
945,Krissy,Ochoa,krissy.ochoa@msn.com,,"['Electra Townie Original 7D EQ - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Electra Townie Original 21D - 2016', 'Trek Farley Alloy Frameset - 2017', ""Electra Amsterdam Fashion 7i Ladies' - 2017""]"
946,Angella,Bridges,angella.bridges@yahoo.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Trek Remedy 29 Carbon Frameset - 2016', 'Surly Troll Frameset - 2017']"
947,Angele,Castro,angele.castro@yahoo.com,,"['Haro SR 1.1 - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017']"
948,Siobhan,Lang,siobhan.lang@gmail.com,,"[""Trek Silque SLR 8 Women's - 2017"", 'Trek Precaliber 12 Boys - 2017', ""Electra Savannah 3i (20-inch) - Girl's - 2017""]"
949,Venessa,Frost,venessa.frost@msn.com,,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Surly Wednesday Frameset - 2017', ""Trek Boy's Kickster - 2015/2017""]"
950,Verna,Solis,verna.solis@yahoo.com,(507) 115-1633,"['Haro Shift R3 - 2017', 'Sun Bicycles Biscayne Tandem 7 - 2017']"
951,Steve,Bender,steve.bender@gmail.com,,"['Ritchey Timberwolf Frameset - 2016', 'Heller Shagamaw Frame - 2016', 'Pure Cycles William 3-Speed - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
952,Aileen,Marquez,aileen.marquez@msn.com,,"['Heller Shagamaw Frame - 2016', 'Trek Conduit+ - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
953,Kattie,Stevenson,kattie.stevenson@aol.com,,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Surly Big Dummy Frameset - 2017', 'Sun Bicycles Lil Bolt Type-R - 2017', ""Electra Sugar Skulls 1 (20-inch) - Girl's - 2017"", ""Sun Bicycles Cruz 7 - Women's - 2017""]"
954,Hassan,Nash,hassan.nash@yahoo.com,,"['Trek Conduit+ - 2016', 'Electra Townie Original 7D EQ - 2016']"
955,Delfina,Gilliam,delfina.gilliam@hotmail.com,,['Trek Fuel EX 5 Plus - 2018']
956,Venus,Hewitt,venus.hewitt@msn.com,,"['Pure Cycles William 3-Speed - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Electra Townie Original 7D - 2015/2016']"
957,Stephen,Vega,stephen.vega@msn.com,(657) 288-3778,"['Sun Bicycles Atlas X-Type - 2017', ""Trek Boy's Kickster - 2015/2017""]"
958,Ciera,Koch,ciera.koch@gmail.com,,"['Electra Townie Original 21D - 2016', 'Surly Wednesday - 2017', 'Trek Emonda S 4 - 2017', ""Electra Amsterdam Original 3i Ladies' - 2017"", 'Sun Bicycles Cruz 3 - 2017']"
959,Christel,Barber,christel.barber@hotmail.com,(916) 679-3547,"['Surly Ice Cream Truck Frameset - 2016', 'Trek Slash 8 27.5 - 2016', 'Electra Moto 1 - 2016']"
960,Arline,Lawson,arline.lawson@gmail.com,(516) 792-3395,"['Pure Cycles William 3-Speed - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Trek Boone Race Shop Limited - 2017', 'Sun Bicycles Brickell Tandem CB - 2017']"
961,Iva,Wilcox,iva.wilcox@aol.com,,"['Heller Shagamaw Frame - 2016', 'Surly Straggler - 2016', ""Electra Townie Original 7D EQ - Women's - 2016"", 'Electra Townie Original 7D - 2015/2016']"
962,Maple,Griffin,maple.griffin@gmail.com,,"['Sun Bicycles Biscayne Tandem CB - 2017', ""Electra Amsterdam Original 3i Ladies' - 2017""]"
963,Anisha,Lang,anisha.lang@aol.com,,"['Surly Straggler - 2016', 'Surly Straggler 650b - 2016', 'Electra Townie Original 21D - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Electra Townie Original 21D - 2016']"
964,Brent,Calderon,brent.calderon@aol.com,(361) 981-8725,['Electra Cruiser 1 (24-Inch) - 2016']
965,Margit,Osborn,margit.osborn@yahoo.com,,"['Trek Remedy 29 Carbon Frameset - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Electra Townie Original 7D - 2015/2016']"
966,Novella,Patel,novella.patel@gmail.com,,"['Trek Stache 5 - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017', 'Sun Bicycles Biscayne Tandem CB - 2017', 'Sun Bicycles Brickell Tandem CB - 2017']"
967,Laurette,Hebert,laurette.hebert@msn.com,,"['Surly Troll Frameset - 2017', 'Electra Cruiser Lux Fat Tire 1 Ladies - 2017', 'Haro Shredder 20 - 2017']"
968,Jonna,Brown,jonna.brown@aol.com,,['Trek Stache 5 - 2017']
969,Jennell,Solis,jennell.solis@hotmail.com,(507) 421-7354,['Electra Townie Original 7D - 2017']
970,Ruth,Horton,ruth.horton@gmail.com,,"[""Trek Domane SL 7 Women's - 2018""]"
971,Samual,Warner,samual.warner@gmail.com,(631) 151-4988,"['Electra Townie Original 7D EQ - 2016', 'Surly Karate Monkey 27.5+ Frameset - 2017', 'Trek Powerfly 8 FS Plus - 2017', 'Trek Precaliber 16 Boys - 2017', ""Sun Bicycles Cruz 3 - Women's - 2017""]"
972,Damian,Mills,damian.mills@yahoo.com,(562) 924-3079,"['Trek Emonda S 5 - 2017', ""Electra Townie 7D (20-inch) - Boys' - 2017"", 'Trek Emonda SLR 6 - 2018']"
973,Margaretta,Clayton,margaretta.clayton@yahoo.com,,"['Heller Shagamaw Frame - 2016', 'Surly Ice Cream Truck Frameset - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Pure Cycles William 3-Speed - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
974,Marcell,Barrett,marcell.barrett@gmail.com,,"['Trek Session DH 27.5 Carbon Frameset - 2017', ""Sun Bicycles Cruz 7 - Women's - 2017""]"
975,Annis,Sanchez,annis.sanchez@aol.com,(424) 352-6275,"['Trek Fuel EX 8 29 - 2016', 'Electra Townie Original 21D - 2016', 'Electra Moto 1 - 2016', 'Electra Girl\'s Hawaii 1 16"" - 2017']"
976,Ayanna,Cherry,ayanna.cherry@yahoo.com,,"['Trek Emonda S 4 - 2017', 'Trek Domane SLR 6 Disc - 2017', 'Trek Domane S 5 Disc - 2017', ""Electra Straight 8 3i (20-inch) - Boy's - 2017"", 'Sun Bicycles Cruz 7 - 2017']"
977,Barton,Cox,barton.cox@yahoo.com,,"['Trek Remedy 29 Carbon Frameset - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Pure Cycles William 3-Speed - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
978,Diana,Reyes,diana.reyes@msn.com,,"['Surly Troll Frameset - 2017', ""Electra Savannah 3i (20-inch) - Girl's - 2017""]"
979,Ingeborg,Ellison,ingeborg.ellison@yahoo.com,,"['Heller Shagamaw Frame - 2016', 'Pure Cycles William 3-Speed - 2016', 'Electra Townie Original 7D EQ - 2016']"
980,Carter,Booth,carter.booth@msn.com,,"['Trek Farley Alloy Frameset - 2017', 'Sun Bicycles Streamway 3 - 2017']"
981,Christel,Cardenas,christel.cardenas@aol.com,(562) 342-8083,['Electra Townie Original 21D - 2016']
982,Orval,Hunter,orval.hunter@aol.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Haro SR 1.3 - 2017', ""Electra Townie Commute 8D Ladies' - 2018""]"
983,Marguerite,Berger,marguerite.berger@aol.com,,"['Ritchey Timberwolf Frameset - 2016', ""Electra Moto 3i (20-inch) - Boy's - 2017"", 'Sun Bicycles Drifter 7 - 2017', 'Trek X-Caliber 7 - 2018', 'Trek Fuel EX 8 29 XT - 2018']"
984,Ivette,Warren,ivette.warren@gmail.com,,"['Trek Slash 8 27.5 - 2016', 'Surly Straggler - 2016', 'Electra Townie Original 21D - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Electra Townie Original 7D EQ - 2016']"
985,Milagros,Weber,milagros.weber@hotmail.com,,"[""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Trek Boone 7 - 2017', ""Sun Bicycles Revolutions 24 - Girl's - 2017"", 'Electra Cruiser Lux 1 - 2017', 'Electra Townie Original 7D - 2017']"
986,Marcel,Lindsay,marcel.lindsay@hotmail.com,,"['Heller Shagamaw Frame - 2016', 'Surly Ice Cream Truck Frameset - 2016', 'Trek Remedy 29 Carbon Frameset - 2016', 'Electra Townie Original 7D - 2015/2016']"
987,Louis,Powell,louis.powell@aol.com,,"['Electra Townie Original 21D - 2016', 'Trek Precaliber 16 Girls - 2017', 'Electra Straight 8 3i - 2018', ""Trek Precaliber 20 Girl's - 2018""]"
988,Vanda,Holmes,vanda.holmes@aol.com,,"['Electra Cruiser 1 (24-Inch) - 2016', 'Electra Townie Original 21D - 2016', 'Electra Townie Original 7D - 2015/2016']"
989,Loreen,Byers,loreen.byers@yahoo.com,,"['Surly Wednesday Frameset - 2016', 'Surly Straggler 650b - 2016', 'Electra Townie Original 7D EQ - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Electra Townie Original 21D - 2016']"
990,Casimira,Chapman,casimira.chapman@yahoo.com,,"['Ritchey Timberwolf Frameset - 2016', 'Heller Shagamaw Frame - 2016', 'Trek Remedy 29 Carbon Frameset - 2016', ""Electra Townie Original 7D EQ - Women's - 2016"", 'Electra Townie Original 21D - 2016']"
991,Brigida,Larson,brigida.larson@hotmail.com,,"['Surly Wednesday Frameset - 2016', 'Trek Conduit+ - 2016', 'Electra Moto 1 - 2016', 'Pure Cycles Vine 8-Speed - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016""]"
992,Chere,Alston,chere.alston@gmail.com,,"['Electra Girl\'s Hawaii 1 16"" - 2017', ""Electra Sugar Skulls 1 (20-inch) - Girl's - 2017""]"
993,Giovanna,Jefferson,giovanna.jefferson@gmail.com,,['Haro Shredder 20 - 2017']
994,Demarcus,Reese,demarcus.reese@gmail.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Surly Straggler 650b - 2016', 'Electra Townie Original 21D - 2016']"
995,Amina,Salazar,amina.salazar@aol.com,,"['Heller Shagamaw Frame - 2016', 'Surly Straggler - 2016', 'Pure Cycles William 3-Speed - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
996,Serafina,Clemons,serafina.clemons@gmail.com,,['Electra Townie Original 21D - 2016']
997,Trinidad,Mcclain,trinidad.mcclain@msn.com,,"['Trek Slash 8 27.5 - 2016', 'Trek Remedy 29 Carbon Frameset - 2016', 'Surly Straggler 650b - 2016', 'Electra Townie Original 7D EQ - 2016']"
998,Heather,Chaney,heather.chaney@yahoo.com,,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Trek Fuel EX 9.8 29 - 2017', ""Electra Sugar Skulls 1 (20-inch) - Girl's - 2017"", ""Electra Townie 7D (20-inch) - Boys' - 2017""]"
999,Latoya,Johns,latoya.johns@hotmail.com,,"['Trek Remedy 7 27.5 - 2018', 'Surly Straggler 650b - 2018', ""Electra Cruiser Lux 1 Ladies' - 2018""]"
