customer_id,first_name,last_name,purchase_frequency,avg_order_value,product_preferences
853,Brittney,Rojas,5,1520.23094,"Trek Fuel EX 8 29 - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 7D EQ - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 21D - 2016"
854,Phylis,Adkins,2,986.4812,"Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016"
855,Lean,Stark,2,1004.3814,"Electra Moto 1 - 2016,Electra Townie Original 21D - 2016"
856,Lara,Guy,2,1829.99125,"Trek Emonda S 5 - 2017,Trek Domane SL 5 - 2018"
857,Inga,Koch,1,418.4907,Sun Bicycles Cruz 3 - 2017
858,Klara,Kim,5,360.9713,"Surly Wednesday Frameset - 2016,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Sun Bicycles Lil Kitt'n - 2017,Haro Downtown 16 - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017"
859,Julianne,Shannon,5,1531.86762,"Sun Bicycles Revolutions 24 - Girl's - 2017,Sun Bicycles Cruz 7 - Women's - 2017,Trek Marlin 7 - 2017/2018,Trek Domane AL 2 - 2018,Trek CrossRip+ - 2018"
860,Loni,Mullen,1,451.78200000000004,Sun Bicycles Revolutions 24 - 2017
861,Olympia,Figueroa,2,2084.99075,"Trek Slash 8 27.5 - 2016,Electra Townie Original 7D EQ - 2016"
862,Mellie,Puckett,4,1458.9645,"Surly Wednesday Frameset - 2016,Sun Bicycles Revolutions 24 - 2017,Trek Fuel EX 7 29 - 2018,Electra Koa 3i Ladies' - 2018"
863,Shonta,Preston,4,1450.4834999999998,"Pure Cycles Vine 8-Speed - 2016,Surly Karate Monkey 27.5+ Frameset - 2017,Haro Shift R3 - 2017,Sun Bicycles Cruz 3 - 2017"
864,Lore,Sykes,4,847.6162499999999,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Trek Domane S 6 - 2017,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Electra Townie Original 7D - 2017"
865,Julia,Joyner,4,998.9061750000001,"Surly Ice Cream Truck Frameset - 2016,Sun Bicycles Spider 3i - 2017,Sun Bicycles Cruz 3 - 2017,Electra Glam Punk 3i Ladies' - 2017"
866,Lynwood,Jackson,4,1710.98605,"Electra Townie Original 21D - 2016,Trek Stache 5 - 2017,Trek X-Caliber Frameset - 2018,Trek Domane ALR 5 Disc - 2018"
867,Rosalva,Hamilton,2,5264.9815,"Trek Conduit+ - 2016,Trek Domane S 6 - 2017"
868,Domingo,Casey,1,1311.2907,Haro SR 1.3 - 2017
869,Rodrigo,Durham,2,518.68575,"Trek Girl's Kickster - 2017,Sun Bicycles Drifter 7 - Women's - 2017"
870,Dwain,Carlson,4,2077.361225,"Trek Boone 7 - 2017,Electra Glam Punk 3i Ladies' - 2017,Trek Precaliber 16 Girls - 2017,Trek Precaliber 24 (21-Speed) - Girls - 2017"
871,Erlinda,Humphrey,5,2317.7294799999995,"Surly Straggler - 2016,Electra Cruiser 1 (24-Inch) - 2016,Haro SR 1.3 - 2017,Trek Domane SL 6 - 2017,Sun Bicycles Cruz 7 - 2017"
872,Silas,Tate,3,832.6519666666667,"Surly Wednesday Frameset - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - 2016"
873,Patience,Clayton,4,819.5135,"Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 7D EQ - Women's - 2016"
874,Mila,Good,1,1344.7920000000001,Surly Straggler 650b - 2016
875,Tanesha,Sawyer,1,269.99100000000004,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
876,Onita,Macdonald,4,381.28847500000006,"Electra Townie Original 21D - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
877,Janine,Manning,5,1556.68438,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Surly Karate Monkey 27.5+ Frameset - 2017,Haro SR 1.3 - 2017,Electra Townie Original 7D - 2017"
878,Melodie,Melton,5,1596.9878,"Electra Townie Original 21D - 2016,Trek Boone Race Shop Limited - 2017,Sun Bicycles Brickell Tandem 7 - 2017,Electra Moto 3i (20-inch) - Boy's - 2017,Sun Bicycles Cruz 3 - Women's - 2017"
879,Ethelyn,Ray,2,638.4875000000001,"Electra Moto 1 - 2016,Electra Townie Original 7D - 2015/2016"
880,Phebe,Turner,5,2224.06508,"Surly Wednesday - 2017,Trek Fuel EX 9.8 27.5 Plus - 2017,Trek Boone Race Shop Limited - 2017,Trek Precaliber 12 Girls - 2017,Electra Moto 3i (20-inch) - Boy's - 2017"
881,Chloe,Patel,1,1367.0907,Haro Shift R3 - 2017
882,Hilda,Harvey,2,3114.5607,"Trek Fuel EX 8 29 - 2016,Pure Cycles William 3-Speed - 2016"
883,Gilberte,Duke,5,2621.4882000000002,"Surly Ice Cream Truck Frameset - 2016,Trek Fuel EX 5 27.5 Plus - 2017,Haro SR 1.2 - 2017,Trek Madone 9.2 - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017"
884,Willian,Hardin,1,845.9820000000001,Surly Wednesday Frameset - 2017
885,Janna,Hayden,5,924.9875400000001,"Surly Ice Cream Truck Frameset - 2016,Trek Conduit+ - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
886,Letisha,May,5,1985.4409799999999,"Pure Cycles William 3-Speed - 2016,Trek Fuel EX 9.8 27.5 Plus - 2017,Trek Domane SL Disc Frameset - 2017,Electra Townie Original 7D - 2017,Sun Bicycles Drifter 7 - 2017"
887,Graig,Cannon,4,1092.336125,"Trek Domane SL 6 - 2017,Sun Bicycles Revolutions 24 - 2017,Trek Precaliber 24 (21-Speed) - Girls - 2017,Sun Bicycles Cruz 3 - 2017"
888,Coleen,Navarro,5,2145.6877,"Electra Townie Original 21D - 2016,Trek Fuel EX 9.8 29 - 2017,Haro Shift R3 - 2017,Trek Girl's Kickster - 2017,Trek Precaliber 12 Girls - 2017"
889,Lucilla,Williams,2,474.58635000000004,"Electra Cruiser Lux 1 - 2017,Electra Girl's Hawaii 1 16"" - 2017"
890,Rosanne,George,3,1250.2910666666664,"Electra Cruiser 1 (24-Inch) - 2016,Trek Domane SL Disc Frameset - 2017,Sun Bicycles Biscayne Tandem CB - 2017"
891,Ashlie,Parrish,2,327.992,"Electra Townie Original 21D - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
892,Alissa,Craft,1,2754.9905,Trek Fuel EX 8 29 - 2016
893,Letty,Cobb,5,1764.0301,"Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 21D - 2016,Trek Fuel EX 5 27.5 Plus - 2017,Trek Madone 9.2 - 2017,Sun Bicycles Biscayne Tandem CB - 2017"
894,Nathaniel,Richard,4,1123.818125,"Trek Conduit+ - 2016,Pure Cycles Vine 8-Speed - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 7D - 2015/2016"
895,Elaina,Key,4,1732.276225,"Trek Remedy 29 Carbon Frameset - 2016,Surly Straggler 650b - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie 7D (20-inch) - Boys' - 2017"
896,Stefani,Gamble,4,1678.8584999999998,"Heller Shagamaw Frame - 2016,Trek Slash 8 27.5 - 2016,Surly Straggler - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
897,Bettyann,Acosta,1,611.9820000000001,Electra Townie 7D (20-inch) - Boys' - 2017
898,Crysta,Velez,2,1783.7805,"Pure Cycles Western 3-Speed - Women's - 2015/2016,Trek Domane SL 6 - 2017"
899,Carisa,Carpenter,1,3239.982,Trek Remedy 29 Carbon Frameset - 2016
900,Jule,Davenport,3,1432.8179,"Trek X-Caliber 8 - 2017,Sun Bicycles Cruz 3 - 2017,Electra Amsterdam Fashion 7i Ladies' - 2017"
901,Lonna,Franks,1,712.4905,Surly Ogre Frameset - 2017
902,Elease,Dejesus,3,405.7546666666667,"Electra Cruiser 1 (24-Inch) - 2016,Haro Flightline One ST - 2017,Sun Bicycles Lil Bolt Type-R - 2017"
903,Maira,Long,5,1117.7037,"Electra Moto 1 - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Trek Emonda S 5 - 2017,Electra Glam Punk 3i Ladies' - 2017,Sun Bicycles Cruz 7 - 2017"
904,Jana,Thomas,5,2879.42758,"Electra Cruiser 1 (24-Inch) - 2016,Trek X-Caliber 8 - 2017,Trek Domane SL Frameset Women's - 2018,Trek Conduit+ - 2018,Trek Boone 7 Disc - 2018"
905,Hae,Ramirez,1,12089.981399999999,Trek Emonda SLR 8 - 2018
906,Erik,Leblanc,1,4749.981,Trek 1120 - 2018
907,Daina,Sampson,2,1747.8311999999999,"Heller Shagamaw Frame - 2016,Electra Moto 1 - 2016"
908,Delmar,Wise,3,5146.648933333333,"Trek Emonda S 4 - 2017,Trek Silque SLR 8 Women's - 2017,Electra Moto 3i (20-inch) - Boy's - 2017"
909,Alita,Salinas,3,699.9879,"Electra Cruiser 1 (24-Inch) - 2016,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Electra Glam Punk 3i Ladies' - 2017"
910,Elenore,William,4,1083.514625,"Trek X-Caliber 8 - 2017,Trek Domane SL 6 - 2017,Sun Bicycles Revolutions 24 - Girl's - 2017,Trek Precaliber 24 (21-Speed) - Girls - 2017"
911,Nikita,Roy,3,537.0249,"Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Amsterdam Fashion 7i Ladies' - 2017"
912,Inocencia,Key,1,4949.991,Trek Domane SLR 6 Disc - 2017
913,Liliana,Kerr,3,613.8738999999999,"Electra Townie Original 21D - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 21D - 2016"
914,Hortencia,O'neil,3,597.9191333333333,"Electra Cruiser Lux 3i - 2018,Trek Precaliber 24 21-speed Boy's - 2018,Electra Treasure 1 20"" - 2018"
915,Beryl,Bennett,2,650.73575,"Trek Farley Alloy Frameset - 2017,Sun Bicycles Cruz 3 - 2017"
916,Alishia,Elliott,4,1987.7866999999999,"Surly Wednesday Frameset - 2016,Trek Powerfly 8 FS Plus - 2017,Electra Glam Punk 3i Ladies' - 2017,Sun Bicycles Streamway 3 - 2017"
917,Vernia,Madden,1,5219.982,Trek Fuel EX 8 29 - 2016
918,Kristel,Bullock,1,557.9907,Electra Townie Original 7D EQ - 2016
919,Ruthanne,Hoover,5,1197.9873400000001,"Surly Wednesday Frameset - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 21D - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
920,James,Robles,5,1862.96714,"Trek Slash 8 27.5 - 2016,Sun Bicycles Biscayne Tandem CB - 2017,Surly Pack Rat Frameset - 2018,Trek Remedy 7 27.5 - 2018,Electra White Water 3i - 2018"
921,Evelin,Vargas,3,442.8843,"Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
922,Elvia,Cardenas,5,1395.74302,"Trek Fuel EX 8 29 - 2016,Surly Ice Cream Truck Frameset - 2017,Trek Domane S 6 - 2017,Sun Bicycles Cruz 7 - 2017,Sun Bicycles Cruz 7 - Women's - 2017"
923,Randee,Pitts,2,2835.56535,"Trek Conduit+ - 2016,Surly Straggler - 2016"
924,Lea,Irwin,2,341.53735,"Electra Cruiser 1 (24-Inch) - 2016,Electra Cruiser 1 (24-Inch) - 2016"
925,Bryce,Monroe,1,474.9905,Electra Townie Original 7D - 2015/2016
926,Katina,Mcintosh,2,463.0455,"Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 7D EQ - 2016"
927,Guillermo,Hart,2,758.1700000000001,"Pure Cycles Vine 8-Speed - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016"
928,Joann,Barber,2,632.49135,"Surly Wednesday Frameset - 2016,Electra Townie Original 7D - 2015/2016"
929,Thurman,Ellis,4,1172.363975,"Trek Fuel EX 8 29 - 2016,Surly Straggler 650b - 2016,Electra Townie Original 21D - 2016,Electra Cruiser 1 (24-Inch) - 2016"
930,Delana,Wagner,4,366.0638,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 21D - 2016,Sun Bicycles Revolutions 24 - 2017,Electra Girl's Hawaii 1 16"" - 2017"
931,Porter,Bass,5,861.19152,"Electra Townie Original 7D EQ - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D EQ - 2016,Haro Shift R3 - 2017,Sun Bicycles Streamway - 2017"
932,Yvonne,Bean,2,986.8657,"Surly Straggler - 2016,Electra Cruiser 1 (24-Inch) - 2016"
933,Lurline,Rivers,3,569.4573,"Surly Ice Cream Truck Frameset - 2016,Pure Cycles William 3-Speed - 2016,Electra Townie Original 7D - 2015/2016"
934,Ocie,Slater,2,3999.9814999999994,"Surly Ogre Frameset - 2017,Trek Boone Race Shop Limited - 2017"
935,Genevie,Miles,3,616.6855666666667,"Electra Townie Original 7D EQ - 2016,Sun Bicycles Atlas X-Type - 2017,Trek Girl's Kickster - 2017"
936,Sherilyn,Wilcox,3,803.8238333333334,"Surly Straggler - 2016,Haro SR 1.1 - 2017,Sun Bicycles Lil Bolt Type-R - 2017"
937,Aida,Koch,2,1932.8827,"Trek Remedy 29 Carbon Frameset - 2016,Electra Cruiser Lux 3i - 2018"
938,Emory,O'connor,3,711.6874666666666,"Electra Townie Original 7D EQ - Women's - 2016,Electra Queen of Hearts 3i - 2018,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018"
939,Maximina,Hutchinson,4,557.637125,"Surly Wednesday Frameset - 2016,Electra Townie Original 7D EQ - 2016,Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles Lil Kitt'n - 2017"
940,Marina,Hinton,3,628.6279666666668,"Ritchey Timberwolf Frameset - 2016,Sun Bicycles Lil Bolt Type-R - 2017,Electra Amsterdam Original 3i Ladies' - 2017"
941,Danyell,Dickerson,4,754.5713000000001,"Surly Straggler 650b - 2016,Electra Moto 1 - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
942,Davis,Long,2,749.98595,"Electra Townie Original 7D - 2015/2016,Electra Townie Original 7D EQ - 2016"
943,Lynn,Mcmahon,2,341.53735,"Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
944,Tonja,Henderson,2,982.0405000000001,"Surly Straggler - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
945,Krissy,Ochoa,5,962.9251,"Electra Townie Original 7D EQ - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 21D - 2016,Trek Farley Alloy Frameset - 2017,Electra Amsterdam Fashion 7i Ladies' - 2017"
946,Angella,Bridges,3,1354.111133333333,"Surly Ice Cream Truck Frameset - 2016,Trek Remedy 29 Carbon Frameset - 2016,Surly Troll Frameset - 2017"
947,Angele,Castro,2,541.48575,"Haro SR 1.1 - 2017,Electra Girl's Hawaii 1 16"" - 2017"
948,Siobhan,Lang,3,2264.655166666667,"Trek Silque SLR 8 Women's - 2017,Trek Precaliber 12 Boys - 2017,Electra Savannah 3i (20-inch) - Girl's - 2017"
949,Venessa,Frost,3,426.3542333333333,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Surly Wednesday Frameset - 2017,Trek Boy's Kickster - 2015/2017"
950,Verna,Solis,2,1899.5817,"Haro Shift R3 - 2017,Sun Bicycles Biscayne Tandem 7 - 2017"
951,Steve,Bender,4,823.10675,"Ritchey Timberwolf Frameset - 2016,Heller Shagamaw Frame - 2016,Pure Cycles William 3-Speed - 2016,Electra Cruiser 1 (24-Inch) - 2016"
952,Aileen,Marquez,3,1548.3043333333333,"Heller Shagamaw Frame - 2016,Trek Conduit+ - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
953,Kattie,Stevenson,5,536.2313,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Surly Big Dummy Frameset - 2017,Sun Bicycles Lil Bolt Type-R - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Sun Bicycles Cruz 7 - Women's - 2017"
954,Hassan,Nash,2,1634.99135,"Trek Conduit+ - 2016,Electra Townie Original 7D EQ - 2016"
955,Delfina,Gilliam,1,4274.981,Trek Fuel EX 5 Plus - 2018
956,Venus,Hewitt,3,353.5176666666667,"Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
957,Stephen,Vega,2,456.13649999999996,"Sun Bicycles Atlas X-Type - 2017,Trek Boy's Kickster - 2015/2017"
958,Ciera,Koch,5,1111.46614,"Electra Townie Original 21D - 2016,Surly Wednesday - 2017,Trek Emonda S 4 - 2017,Electra Amsterdam Original 3i Ladies' - 2017,Sun Bicycles Cruz 3 - 2017"
959,Christel,Barber,3,2938.9847999999997,"Surly Ice Cream Truck Frameset - 2016,Trek Slash 8 27.5 - 2016,Electra Moto 1 - 2016"
960,Arline,Lawson,4,1998.951175,"Pure Cycles William 3-Speed - 2016,Electra Cruiser 1 (24-Inch) - 2016,Trek Boone Race Shop Limited - 2017,Sun Bicycles Brickell Tandem CB - 2017"
961,Iva,Wilcox,4,1334.738875,"Heller Shagamaw Frame - 2016,Surly Straggler - 2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Townie Original 7D - 2015/2016"
962,Maple,Griffin,2,928.30585,"Sun Bicycles Biscayne Tandem CB - 2017,Electra Amsterdam Original 3i Ladies' - 2017"
963,Anisha,Lang,5,1283.31888,"Surly Straggler - 2016,Surly Straggler 650b - 2016,Electra Townie Original 21D - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 21D - 2016"
964,Brent,Calderon,1,502.1814,Electra Cruiser 1 (24-Inch) - 2016
965,Margit,Osborn,4,1195.4827500000001,"Trek Remedy 29 Carbon Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
966,Novella,Patel,4,1276.9659499999998,"Trek Stache 5 - 2017,Electra Girl's Hawaii 1 16"" - 2017,Sun Bicycles Biscayne Tandem CB - 2017,Sun Bicycles Brickell Tandem CB - 2017"
967,Laurette,Hebert,3,769.7678333333333,"Surly Troll Frameset - 2017,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Haro Shredder 20 - 2017"
968,Jonna,Brown,1,1394.9906999999998,Trek Stache 5 - 2017
969,Jennell,Solis,1,391.992,Electra Townie Original 7D - 2017
970,Ruth,Horton,1,4499.991,Trek Domane SL 7 Women's - 2018
971,Samual,Warner,5,3175.28522,"Electra Townie Original 7D EQ - 2016,Surly Karate Monkey 27.5+ Frameset - 2017,Trek Powerfly 8 FS Plus - 2017,Trek Precaliber 16 Boys - 2017,Sun Bicycles Cruz 3 - Women's - 2017"
972,Damian,Mills,3,2132.3215666666665,"Trek Emonda S 5 - 2017,Electra Townie 7D (20-inch) - Boys' - 2017,Trek Emonda SLR 6 - 2018"
973,Margaretta,Clayton,5,967.0752,"Heller Shagamaw Frame - 2016,Surly Ice Cream Truck Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
974,Marcell,Barrett,2,598.53625,"Trek Session DH 27.5 Carbon Frameset - 2017,Sun Bicycles Cruz 7 - Women's - 2017"
975,Annis,Sanchez,4,1067.4893,"Trek Fuel EX 8 29 - 2016,Electra Townie Original 21D - 2016,Electra Moto 1 - 2016,Electra Girl's Hawaii 1 16"" - 2017"
976,Ayanna,Cherry,5,3390.0154,"Trek Emonda S 4 - 2017,Trek Domane SLR 6 Disc - 2017,Trek Domane S 5 Disc - 2017,Electra Straight 8 3i (20-inch) - Boy's - 2017,Sun Bicycles Cruz 7 - 2017"
977,Barton,Cox,4,832.015775,"Trek Remedy 29 Carbon Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
978,Diana,Reyes,2,532.341,"Surly Troll Frameset - 2017,Electra Savannah 3i (20-inch) - Girl's - 2017"
979,Ingeborg,Ellison,3,955.7583333333333,"Heller Shagamaw Frame - 2016,Pure Cycles William 3-Speed - 2016,Electra Townie Original 7D EQ - 2016"
980,Carter,Booth,2,708.2865,"Trek Farley Alloy Frameset - 2017,Sun Bicycles Streamway 3 - 2017"
981,Christel,Cardenas,1,1022.9813999999999,Electra Townie Original 21D - 2016
982,Orval,Hunter,3,959.2550666666666,"Surly Ice Cream Truck Frameset - 2016,Haro SR 1.3 - 2017,Electra Townie Commute 8D Ladies' - 2018"
983,Marguerite,Berger,5,1942.5902999999998,"Ritchey Timberwolf Frameset - 2016,Electra Moto 3i (20-inch) - Boy's - 2017,Sun Bicycles Drifter 7 - 2017,Trek X-Caliber 7 - 2018,Trek Fuel EX 8 29 XT - 2018"
984,Ivette,Warren,5,1267.13274,"Trek Slash 8 27.5 - 2016,Surly Straggler - 2016,Electra Townie Original 21D - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - 2016"
985,Milagros,Weber,5,1426.1081,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Trek Boone 7 - 2017,Sun Bicycles Revolutions 24 - Girl's - 2017,Electra Cruiser Lux 1 - 2017,Electra Townie Original 7D - 2017"
986,Marcel,Lindsay,4,1136.211775,"Heller Shagamaw Frame - 2016,Surly Ice Cream Truck Frameset - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 7D - 2015/2016"
987,Louis,Powell,4,684.5624250000001,"Electra Townie Original 21D - 2016,Trek Precaliber 16 Girls - 2017,Electra Straight 8 3i - 2018,Trek Precaliber 20 Girl's - 2018"
988,Vanda,Holmes,3,810.9814666666667,"Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016"
989,Loreen,Byers,5,1018.0835,"Surly Wednesday Frameset - 2016,Surly Straggler 650b - 2016,Electra Townie Original 7D EQ - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 21D - 2016"
990,Casimira,Chapman,5,1640.1453400000003,"Ritchey Timberwolf Frameset - 2016,Heller Shagamaw Frame - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Townie Original 21D - 2016"
991,Brigida,Larson,5,1612.4249,"Surly Wednesday Frameset - 2016,Trek Conduit+ - 2016,Electra Moto 1 - 2016,Pure Cycles Vine 8-Speed - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016"
992,Chere,Alston,2,569.981,"Electra Girl's Hawaii 1 16"" - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017"
993,Giovanna,Jefferson,1,377.982,Haro Shredder 20 - 2017
994,Demarcus,Reese,3,1134.6180000000002,"Surly Ice Cream Truck Frameset - 2016,Surly Straggler 650b - 2016,Electra Townie Original 21D - 2016"
995,Amina,Salazar,4,1111.931,"Heller Shagamaw Frame - 2016,Surly Straggler - 2016,Pure Cycles William 3-Speed - 2016,Electra Cruiser 1 (24-Inch) - 2016"
996,Serafina,Clemons,1,494.99100000000004,Electra Townie Original 21D - 2016
997,Trinidad,Mcclain,4,2746.726,"Trek Slash 8 27.5 - 2016,Trek Remedy 29 Carbon Frameset - 2016,Surly Straggler 650b - 2016,Electra Townie Original 7D EQ - 2016"
998,Heather,Chaney,4,1382.23925,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Trek Fuel EX 9.8 29 - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Electra Townie 7D (20-inch) - Boys' - 2017"
999,Latoya,Johns,3,2176.970633333333,"Trek Remedy 7 27.5 - 2018,Surly Straggler 650b - 2018,Electra Cruiser Lux 1 Ladies' - 2018"
1000,Shiloh,Reeves,3,650.1916666666667,"Surly Straggler 650b - 2016,Sun Bicycles Revolutions 24 - Girl's - 2017,Sun Bicycles Cruz 3 - 2017"
1001,Lee,Roman,3,1303.9541666666667,"Surly Straggler 650b - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
1002,Cami,Williamson,3,411.22406666666666,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Sun Bicycles Streamway 3 - 2017,Sun Bicycles Streamway - 2017"
1003,Sharell,Ross,2,1797.4315,"Trek Emonda S 4 - 2017,Sun Bicycles Drifter 7 - Women's - 2017"
1004,Jerald,Blackwell,1,278.9907,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
1005,Ruthanne,Franco,3,5870.652333333334,"Trek Powerfly 7 FS - 2018,Trek Super Commuter+ 8S - 2018,Electra Townie Original 21D EQ - 2017/2018"
1006,Marjory,Leonard,5,1344.6153,"Trek Slash 8 27.5 - 2016,Electra Townie Original 7D - 2015/2016,Haro SR 1.1 - 2017,Sun Bicycles Cruz 7 - 2017,Sun Bicycles Cruz 3 - 2017"
1007,Jimmy,Russell,4,4569.7359,"Trek Emonda S 4 - 2017,Trek Stache Carbon Frameset - 2018,Trek Domane SL 7 Women's - 2018,Trek XM700+ Lowstep - 2018"
1008,Berneice,Pollard,2,446.4905,"Electra Amsterdam Original 3i Ladies' - 2017,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018"
1009,Deangelo,Cooley,1,314.99100000000004,Electra Moto 3i (20-inch) - Boy's - 2017
1010,Katia,Henry,4,2369.988925,"Trek Domane SLR 8 Disc - 2018,Electra Townie Go! 8i Ladies' - 2018,Electra Under-The-Sea 1 16"" - 2018,Electra Townie Original 1 Ladies' - 2018"
