customer_name,product_name,quantity,store_name
Dollie Cervantes,Surly Steamroller - 2017,1,Rowlett Bikes
Dollie Cervantes,Sun Bicycles Drifter 7 - 2017,1,Rowlett Bikes
Vito Pickett,Electra Townie Original 7D EQ - Women's - 2016,2,Baldwin Bikes
Vito Pickett,Trek Boone Race Shop Limited - 2017,1,Baldwin Bikes
Vito Pickett,Sun Bicycles Cruz 3 - 2017,1,Baldwin Bikes
Vito Pickett,Electra Amsterdam Fashion 7i Ladies' - 2017,2,Baldwin Bikes
Vito Pickett,Trek Precaliber 12 Girls - 2017,1,Baldwin Bikes
Victor Pittman,Electra Townie Original 21D - 2016,1,Baldwin Bikes
Victor Pittman,Sun Bicycles Cruz 3 - 2017,1,Baldwin Bikes
Victor Pittman,Electra Amsterdam Fashion 7i Ladies' - 2017,2,Baldwin Bikes
Victor Pittman,Sun Bicycles Drifter 7 - Women's - 2017,1,Baldwin Bikes
Effie Jenkins,Heller Shagamaw Frame - 2016,2,Baldwin Bikes
Effie Jenkins,Trek Domane S 5 Disc - 2017,1,Baldwin Bikes
Effie Jenkins,Sun Bicycles Biscayne Tandem CB - 2017,2,Baldwin Bikes
Vernell Goff,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
Vernell Goff,Sun Bicycles Biscayne Tandem CB - 2017,1,Baldwin Bikes
Vernell Goff,Trek Precaliber 12 Boys - 2017,1,Baldwin Bikes
Jeanie Kirkland,Trek Silque SLR 8 Women's - 2017,2,Santa Cruz Bikes
Jeanie Kirkland,Sun Bicycles ElectroLite - 2017,2,Santa Cruz Bikes
Jeanie Kirkland,Sun Bicycles Brickell Tandem CB - 2017,1,Santa Cruz Bikes
Honey Camacho,Electra Townie Original 21D - 2016,2,Baldwin Bikes
Honey Camacho,Sun Bicycles Spider 3i - 2017,1,Baldwin Bikes
Honey Camacho,Haro Flightline Two 26 Plus - 2017,1,Baldwin Bikes
Deandrea Vega,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
Deandrea Vega,Surly Big Dummy Frameset - 2017,1,Baldwin Bikes
Deandrea Vega,Electra Amsterdam Original 3i - 2015/2017,1,Baldwin Bikes
Deandrea Vega,Sun Bicycles Lil Kitt'n - 2017,2,Baldwin Bikes
Deandrea Vega,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,Baldwin Bikes
Lolita O'neill,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
Lolita O'neill,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
Lolita O'neill,Trek X-Caliber 8 - 2017,1,Baldwin Bikes
Lolita O'neill,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,Baldwin Bikes
Hermila Mckay,Trek Conduit+ - 2016,2,Santa Cruz Bikes
Hermila Mckay,Trek Session DH 27.5 Carbon Frameset - 2017,1,Santa Cruz Bikes
Hermila Mckay,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,1,Santa Cruz Bikes
Vicki Wiggins,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
Vicki Wiggins,Electra Townie Original 7D EQ - Women's - 2016,1,Baldwin Bikes
Vicki Wiggins,Haro SR 1.2 - 2017,1,Baldwin Bikes
Vicki Wiggins,Electra Townie 7D (20-inch) - Boys' - 2017,2,Baldwin Bikes
Vicki Wiggins,Electra Townie Original 7D - 2017,1,Baldwin Bikes
Harold O'connor,Surly Straggler - 2016,2,Santa Cruz Bikes
Harold O'connor,Surly Troll Frameset - 2017,2,Santa Cruz Bikes
Harold O'connor,Trek Madone 9.2 - 2017,1,Santa Cruz Bikes
Harold O'connor,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,2,Santa Cruz Bikes
Harold O'connor,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,Santa Cruz Bikes
Krystin Marshall,Haro Flightline One ST - 2017,2,Baldwin Bikes
Krystin Marshall,Haro SR 1.2 - 2017,1,Baldwin Bikes
Krystin Marshall,Sun Bicycles Revolutions 24 - 2017,1,Baldwin Bikes
Basil Ballard,Electra Townie Original 7D EQ - 2016,2,Santa Cruz Bikes
Basil Ballard,Trek Precaliber 16 Girls - 2017,1,Santa Cruz Bikes
Basil Ballard,Electra Townie 7D (20-inch) - Boys' - 2017,1,Santa Cruz Bikes
Beryl Bennett,Trek Farley Alloy Frameset - 2017,1,Santa Cruz Bikes
Beryl Bennett,Sun Bicycles Cruz 3 - 2017,2,Santa Cruz Bikes
Catherine Miles,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
Catherine Miles,Trek Girl's Kickster - 2017,2,Baldwin Bikes
Catherine Miles,Sun Bicycles Streamway 7 - 2017,2,Baldwin Bikes
Darcie Morgan,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
Darcie Morgan,Sun Bicycles Streamway 7 - 2017,1,Baldwin Bikes
Cyndi Dyer,Electra Amsterdam Original 3i - 2015/2017,2,Baldwin Bikes
Cyndi Dyer,Sun Bicycles Cruz 3 - 2017,1,Baldwin Bikes
Lewis Garner,Pure Cycles William 3-Speed - 2016,2,Baldwin Bikes
Lewis Garner,Trek X-Caliber 8 - 2017,2,Baldwin Bikes
Lewis Garner,Sun Bicycles Lil Bolt Type-R - 2017,2,Baldwin Bikes
Lewis Garner,Sun Bicycles Drifter 7 - Women's - 2017,1,Baldwin Bikes
Tonda Armstrong,Haro SR 1.2 - 2017,2,Baldwin Bikes
Tonda Armstrong,Trek Madone 9.2 - 2017,1,Baldwin Bikes
Tonda Armstrong,Sun Bicycles Biscayne Tandem 7 - 2017,1,Baldwin Bikes
Tonda Armstrong,Sun Bicycles Drifter 7 - Women's - 2017,1,Baldwin Bikes
Penni Best,Trek Remedy 29 Carbon Frameset - 2016,2,Santa Cruz Bikes
Penni Best,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,1,Santa Cruz Bikes
Penni Best,Trek Boy's Kickster - 2015/2017,1,Santa Cruz Bikes
Penni Best,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,Santa Cruz Bikes
Marlo Jefferson,Trek Session DH 27.5 Carbon Frameset - 2017,2,Baldwin Bikes
Marlo Jefferson,Trek Silque SLR 8 Women's - 2017,2,Baldwin Bikes
Ulrike Chan,Surly Troll Frameset - 2017,2,Baldwin Bikes
Myung Hooper,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
Myung Hooper,Electra Amsterdam Fashion 7i Ladies' - 2017,2,Baldwin Bikes
Myung Hooper,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,Baldwin Bikes
Olimpia Mays,Electra Townie Original 7D EQ - Women's - 2016,1,Baldwin Bikes
Olimpia Mays,Haro SR 1.3 - 2017,1,Baldwin Bikes
Olimpia Mays,Trek Domane SLR 6 Disc - 2017,2,Baldwin Bikes
Olimpia Mays,Sun Bicycles Lil Bolt Type-R - 2017,1,Baldwin Bikes
Olimpia Mays,Sun Bicycles Cruz 3 - 2017,1,Baldwin Bikes
Lina Meadows,Surly Straggler 650b - 2016,1,Baldwin Bikes
Lina Meadows,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
Lina Meadows,"Electra Girl's Hawaii 1 16"" - 2017",1,Baldwin Bikes
Lina Meadows,Haro Downtown 16 - 2017,2,Baldwin Bikes
Lina Meadows,Sun Bicycles Cruz 3 - 2017,2,Baldwin Bikes
Arie Hunter,Ritchey Timberwolf Frameset - 2016,1,Baldwin Bikes
Arie Hunter,Sun Bicycles Atlas X-Type - 2017,1,Baldwin Bikes
Arie Hunter,"Electra Girl's Hawaii 1 16"" - 2017",1,Baldwin Bikes
Patsy Russo,Haro SR 1.1 - 2017,1,Rowlett Bikes
Patsy Russo,"Electra Girl's Hawaii 1 16"" - 2017",2,Rowlett Bikes
Jacquline Duncan,Sun Bicycles Cruz 7 - Women's - 2017,2,Baldwin Bikes
Travis Goodman,Electra Townie Original 7D EQ - 2016,2,Santa Cruz Bikes
Travis Goodman,Sun Bicycles Cruz 3 - 2017,2,Santa Cruz Bikes
Travis Goodman,Trek Precaliber 12 Girls - 2017,1,Santa Cruz Bikes
Travis Goodman,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,Santa Cruz Bikes
Eric Hardin,Trek Remedy 29 Carbon Frameset - 2016,1,Baldwin Bikes
Eric Hardin,Electra Townie Original 7D - 2017,1,Baldwin Bikes
Babara Ochoa,Sun Bicycles ElectroLite - 2017,2,Baldwin Bikes
Oliva Blackwell,Haro SR 1.2 - 2017,2,Baldwin Bikes
Oliva Blackwell,Trek Domane S 5 Disc - 2017,1,Baldwin Bikes
Oliva Blackwell,Electra Amsterdam Fashion 7i Ladies' - 2017,2,Baldwin Bikes
Oliva Blackwell,Electra Savannah 3i (20-inch) - Girl's - 2017,1,Baldwin Bikes
India Barron,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
India Barron,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
India Barron,Sun Bicycles Brickell Tandem 7 - 2017,2,Baldwin Bikes
India Barron,Electra Townie 7D (20-inch) - Boys' - 2017,2,Baldwin Bikes
Jasper Castro,"Electra Girl's Hawaii 1 16"" - 2017",2,Rowlett Bikes
Nettie Mcdaniel,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
Nettie Mcdaniel,Electra Glam Punk 3i Ladies' - 2017,2,Baldwin Bikes
Nettie Mcdaniel,Electra Amsterdam Original 3i Ladies' - 2017,2,Baldwin Bikes
Nettie Mcdaniel,Trek Precaliber 16 Boys - 2017,1,Baldwin Bikes
Nettie Mcdaniel,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,Baldwin Bikes
Barry Buckner,"Electra Girl's Hawaii 1 16"" - 2017",2,Baldwin Bikes
Barry Buckner,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,Baldwin Bikes
Barry Buckner,Electra Savannah 3i (20-inch) - Girl's - 2017,2,Baldwin Bikes
Edra Fitzgerald,Surly Ice Cream Truck Frameset - 2017,1,Baldwin Bikes
Edra Fitzgerald,Haro Flightline One ST - 2017,1,Baldwin Bikes
Edra Fitzgerald,Surly Steamroller - 2017,1,Baldwin Bikes
Edra Fitzgerald,Haro Shredder 20 Girls - 2017,2,Baldwin Bikes
Emmitt Sanchez,Electra Moto 1 - 2016,1,Baldwin Bikes
Emmitt Sanchez,Electra Townie Original 7D EQ - Women's - 2016,2,Baldwin Bikes
Emmitt Sanchez,Trek Fuel EX 9.8 29 - 2017,2,Baldwin Bikes
Emmitt Sanchez,Trek Emonda S 5 - 2017,2,Baldwin Bikes
Emmitt Sanchez,Sun Bicycles Cruz 7 - 2017,2,Baldwin Bikes
Herlinda Stone,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Baldwin Bikes
Herlinda Stone,Trek Domane SL 6 - 2017,2,Baldwin Bikes
Tisa Whitney,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
Tisa Whitney,Surly Wednesday Frameset - 2017,1,Baldwin Bikes
Tisa Whitney,Haro SR 1.3 - 2017,1,Baldwin Bikes
Tisa Whitney,Sun Bicycles Lil Bolt Type-R - 2017,1,Baldwin Bikes
Vashti Rosario,Trek Fuel EX 9.8 27.5 Plus - 2017,2,Baldwin Bikes
Vashti Rosario,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,Baldwin Bikes
Kellye Campbell,Surly Karate Monkey 27.5+ Frameset - 2017,2,Baldwin Bikes
Kellye Campbell,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,Baldwin Bikes
Kellye Campbell,Electra Moto 3i (20-inch) - Boy's - 2017,2,Baldwin Bikes
Kellye Campbell,Electra Straight 8 3i (20-inch) - Boy's - 2017,2,Baldwin Bikes
Kellye Campbell,Sun Bicycles Streamway - 2017,1,Baldwin Bikes
Tama Berg,Electra Moto 1 - 2016,1,Baldwin Bikes
Tama Berg,Trek Stache 5 - 2017,1,Baldwin Bikes
Tama Berg,Sun Bicycles Revolutions 24 - 2017,2,Baldwin Bikes
Tama Berg,Trek Precaliber 16 Boys - 2017,1,Baldwin Bikes
Tama Berg,Electra Townie Original 7D - 2017,1,Baldwin Bikes
Rona Rojas,Trek Slash 8 27.5 - 2016,2,Santa Cruz Bikes
Cherelle Key,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
Cherelle Key,"Electra Girl's Hawaii 1 16"" - 2017",2,Baldwin Bikes
Cheree Hale,Surly Straggler - 2016,1,Baldwin Bikes
Cheree Hale,Sun Bicycles Spider 3i - 2017,2,Baldwin Bikes
Cheree Hale,Haro Shift R3 - 2017,1,Baldwin Bikes
Cheree Hale,Sun Bicycles Cruz 3 - Women's - 2017,1,Baldwin Bikes
Cheree Hale,Sun Bicycles Drifter 7 - Women's - 2017,2,Baldwin Bikes
Dannette Guerrero,Electra Townie Original 7D EQ - Women's - 2016,1,Santa Cruz Bikes
Dannette Guerrero,Trek Fuel EX 9.8 29 - 2017,1,Santa Cruz Bikes
Dannette Guerrero,Trek Domane S 6 - 2017,1,Santa Cruz Bikes
Dannette Guerrero,Sun Bicycles Cruz 3 - 2017,2,Santa Cruz Bikes
Crystle Gilliam,Surly Straggler - 2016,2,Baldwin Bikes
Crystle Gilliam,Surly Big Dummy Frameset - 2017,1,Baldwin Bikes
Crystle Gilliam,Sun Bicycles Biscayne Tandem 7 - 2017,1,Baldwin Bikes
Shea Howell,Surly Big Dummy Frameset - 2017,2,Santa Cruz Bikes
Shea Howell,Sun Bicycles Cruz 3 - Women's - 2017,2,Santa Cruz Bikes
Emmett Casey,Pure Cycles Vine 8-Speed - 2016,1,Baldwin Bikes
Emmett Casey,Sun Bicycles ElectroLite - 2017,2,Baldwin Bikes
Soledad Moses,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
Soledad Moses,Surly Big Dummy Frameset - 2017,2,Baldwin Bikes
Soledad Moses,Sun Bicycles Cruz 7 - Women's - 2017,2,Baldwin Bikes
Elaina Key,Trek Remedy 29 Carbon Frameset - 2016,2,Baldwin Bikes
Elaina Key,Surly Straggler 650b - 2016,2,Baldwin Bikes
Elaina Key,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
Elaina Key,Electra Townie 7D (20-inch) - Boys' - 2017,1,Baldwin Bikes
Mica Barry,Electra Moto 3i (20-inch) - Boy's - 2017,1,Baldwin Bikes
Cassie Cline,Electra Townie Original 21D - 2016,1,Baldwin Bikes
Cassie Cline,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
Cassie Cline,Trek Domane S 6 - 2017,2,Baldwin Bikes
Cassie Cline,Sun Bicycles Lil Bolt Type-R - 2017,2,Baldwin Bikes
Cassie Cline,"Electra Girl's Hawaii 1 16"" - 2017",1,Baldwin Bikes
Carina Lynch,Surly Wednesday Frameset - 2016,1,Baldwin Bikes
Carina Lynch,Sun Bicycles Lil Bolt Type-R - 2017,2,Baldwin Bikes
Carina Lynch,Electra Cruiser Lux 1 - 2017,2,Baldwin Bikes
Carina Lynch,Sun Bicycles Lil Kitt'n - 2017,2,Baldwin Bikes
Carina Lynch,Haro Shredder 20 - 2017,1,Baldwin Bikes
Marlen Dawson,Trek Conduit+ - 2016,1,Baldwin Bikes
Marlen Dawson,Trek Boy's Kickster - 2015/2017,1,Baldwin Bikes
Heather Perry,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
Mellisa Griffin,Trek Remedy 29 Carbon Frameset - 2016,2,Santa Cruz Bikes
Mellisa Griffin,Surly Big Dummy Frameset - 2017,2,Santa Cruz Bikes
Mellisa Griffin,Surly Karate Monkey 27.5+ Frameset - 2017,2,Santa Cruz Bikes
Mellisa Griffin,Electra Townie Original 7D - 2017,1,Santa Cruz Bikes
Mellisa Griffin,Electra Savannah 3i (20-inch) - Girl's - 2017,1,Santa Cruz Bikes
Tomasa Carson,Trek Powerfly 8 FS Plus - 2017,2,Baldwin Bikes
Tomasa Carson,Trek Precaliber 16 Boys - 2017,1,Baldwin Bikes
Tomasa Carson,Haro Shredder Pro 20 - 2017,2,Baldwin Bikes
Jamika Acevedo,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Baldwin Bikes
Georgina Gonzales,Electra Townie Original 7D EQ - Women's - 2016,1,Baldwin Bikes
Georgina Gonzales,Trek Domane S 6 - 2017,2,Baldwin Bikes
Ciera Webb,Electra Savannah 3i (20-inch) - Girl's - 2017,2,Baldwin Bikes
Morton Lee,Surly Karate Monkey 27.5+ Frameset - 2017,1,Rowlett Bikes
Morton Lee,Sun Bicycles Streamway - 2017,2,Rowlett Bikes
Sherril Alvarado,Pure Cycles Vine 8-Speed - 2016,2,Rowlett Bikes
Sherril Alvarado,Trek Farley Alloy Frameset - 2017,1,Rowlett Bikes
Sherril Alvarado,Haro Shift R3 - 2017,2,Rowlett Bikes
Sherril Alvarado,Sun Bicycles ElectroLite - 2017,1,Rowlett Bikes
Sherril Alvarado,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,1,Rowlett Bikes
Merlene Vinson,Surly Karate Monkey 27.5+ Frameset - 2017,2,Rowlett Bikes
Merlene Vinson,Sun Bicycles Spider 3i - 2017,1,Rowlett Bikes
Merlene Vinson,Trek Domane SL 6 - 2017,1,Rowlett Bikes
Merlene Vinson,Sun Bicycles Biscayne Tandem CB - 2017,1,Rowlett Bikes
Ilda Roberson,Surly Wednesday Frameset - 2016,2,Baldwin Bikes
Ilda Roberson,Haro Flightline One ST - 2017,1,Baldwin Bikes
Ilda Roberson,Haro Shredder Pro 20 - 2017,1,Baldwin Bikes
Dorine Roberson,Surly Wednesday Frameset - 2016,1,Santa Cruz Bikes
Dorine Roberson,Trek Conduit+ - 2016,1,Santa Cruz Bikes
Dorine Roberson,Surly Straggler - 2016,2,Santa Cruz Bikes
Dorine Roberson,Electra Townie Original 7D EQ - 2016,1,Santa Cruz Bikes
Dorine Roberson,Surly Troll Frameset - 2017,2,Santa Cruz Bikes
Felice Guzman,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Santa Cruz Bikes
Felice Guzman,Haro SR 1.2 - 2017,2,Santa Cruz Bikes
Felice Guzman,Electra Moto 3i (20-inch) - Boy's - 2017,2,Santa Cruz Bikes
Felice Guzman,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,Santa Cruz Bikes
Jutta Everett,Haro SR 1.3 - 2017,1,Baldwin Bikes
Romelia Myers,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
Romelia Myers,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
Romelia Myers,Sun Bicycles Streamway 3 - 2017,1,Baldwin Bikes
Florrie Little,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Baldwin Bikes
Florrie Little,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
Florrie Little,Trek Domane SL 6 - 2017,2,Baldwin Bikes
Florrie Little,Sun Bicycles Cruz 3 - 2017,1,Baldwin Bikes
Florrie Little,Sun Bicycles Brickell Tandem 7 - 2017,2,Baldwin Bikes
Damian Dawson,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
Damian Dawson,Surly Troll Frameset - 2017,2,Baldwin Bikes
Cleopatra Tate,Electra Townie Original 21D - 2016,2,Baldwin Bikes
Cleopatra Tate,Trek Fuel EX 9.8 27.5 Plus - 2017,2,Baldwin Bikes
Cleopatra Tate,Sun Bicycles ElectroLite - 2017,1,Baldwin Bikes
Cleopatra Tate,Trek Boy's Kickster - 2015/2017,2,Baldwin Bikes
Cleopatra Tate,Electra Townie 7D (20-inch) - Boys' - 2017,2,Baldwin Bikes
Berna Moore,Surly Wednesday Frameset - 2016,1,Baldwin Bikes
Serina Hensley,Electra Savannah 3i (20-inch) - Girl's - 2017,1,Baldwin Bikes
Serina Hensley,Electra Straight 8 3i (20-inch) - Boy's - 2017,2,Baldwin Bikes
Serina Hensley,Sun Bicycles Streamway 7 - 2017,1,Baldwin Bikes
Ricki Bullock,Trek X-Caliber 8 - 2017,2,Baldwin Bikes
Ricki Bullock,Trek Fuel EX 9.8 27.5 Plus - 2017,1,Baldwin Bikes
Ricki Bullock,Sun Bicycles Streamway 3 - 2017,1,Baldwin Bikes
Lyndsey Bean,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
Lyndsey Bean,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
Lyndsey Bean,Haro SR 1.3 - 2017,2,Baldwin Bikes
Jenniffer Bullock,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
Jenniffer Bullock,Surly Straggler 650b - 2016,2,Baldwin Bikes
Jenniffer Bullock,Surly Ice Cream Truck Frameset - 2017,2,Baldwin Bikes
Jenniffer Bullock,Trek Powerfly 8 FS Plus - 2017,2,Baldwin Bikes
Marylyn Browning,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
Marylyn Browning,Pure Cycles William 3-Speed - 2016,1,Baldwin Bikes
Shawnna Frank,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
Shawnna Frank,Electra Townie Original 21D - 2016,1,Baldwin Bikes
Shawnna Frank,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
Shawnna Frank,Sun Bicycles Drifter 7 - Women's - 2017,2,Baldwin Bikes
Luis Tyler,Surly Wednesday Frameset - 2017,2,Rowlett Bikes
Luis Tyler,Sun Bicycles Biscayne Tandem 7 - 2017,2,Rowlett Bikes
Luis Tyler,Electra Townie 3i EQ (20-inch) - Boys' - 2017,2,Rowlett Bikes
Crysta Velez,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Rowlett Bikes
Crysta Velez,Trek Domane SL 6 - 2017,1,Rowlett Bikes
Regenia Vaughan,Trek Emonda S 4 - 2017,2,Baldwin Bikes
Regenia Vaughan,Trek Boone Race Shop Limited - 2017,1,Baldwin Bikes
Regenia Vaughan,Sun Bicycles Streamway 3 - 2017,2,Baldwin Bikes
Raul Melendez,Electra Townie Original 21D - 2016,1,Baldwin Bikes
Raul Melendez,Electra Moto 1 - 2016,2,Baldwin Bikes
Raul Melendez,Haro SR 1.3 - 2017,1,Baldwin Bikes
Barbera Riggs,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
Barbera Riggs,Trek Conduit+ - 2016,2,Baldwin Bikes
Barbera Riggs,Sun Bicycles Biscayne Tandem 7 - 2017,2,Baldwin Bikes
Barbera Riggs,Electra Cruiser Lux 1 - 2017,2,Baldwin Bikes
Courtney Wyatt,Haro SR 1.2 - 2017,2,Baldwin Bikes
Courtney Wyatt,Trek Domane SL 6 - 2017,2,Baldwin Bikes
Courtney Wyatt,Electra Amsterdam Original 3i Ladies' - 2017,1,Baldwin Bikes
Courtney Wyatt,Trek Precaliber 12 Boys - 2017,2,Baldwin Bikes
Lise Alvarado,Haro Shredder 20 Girls - 2017,1,Baldwin Bikes
Lise Alvarado,Sun Bicycles Cruz 7 - Women's - 2017,1,Baldwin Bikes
Emelda Dickerson,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
Emelda Dickerson,Haro Shredder Pro 20 - 2017,1,Baldwin Bikes
Emelda Dickerson,Sun Bicycles Drifter 7 - 2017,1,Baldwin Bikes
Delaine Estes,Electra Townie Original 7D - 2015/2016,2,Rowlett Bikes
Bridgette Guerra,Surly Troll Frameset - 2017,2,Santa Cruz Bikes
Bridgette Guerra,Trek Boy's Kickster - 2015/2017,1,Santa Cruz Bikes
Bridgette Guerra,Trek Precaliber 16 Boys - 2017,2,Santa Cruz Bikes
Nikita Roy,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
Nikita Roy,Electra Townie Original 7D EQ - Women's - 2016,1,Baldwin Bikes
Nikita Roy,Electra Amsterdam Fashion 7i Ladies' - 2017,1,Baldwin Bikes
Deshawn Mendoza,Trek Domane S 5 Disc - 2017,1,Baldwin Bikes
Deshawn Mendoza,Trek Precaliber 12 Boys - 2017,1,Baldwin Bikes
Deshawn Mendoza,Trek Precaliber 16 Boys - 2017,2,Baldwin Bikes
Sharell Ross,Trek Emonda S 4 - 2017,2,Santa Cruz Bikes
Sharell Ross,Sun Bicycles Drifter 7 - Women's - 2017,2,Santa Cruz Bikes
Tangela Quinn,Sun Bicycles Brickell Tandem 7 - 2017,2,Baldwin Bikes
Tangela Quinn,"Electra Girl's Hawaii 1 16"" - 2017",1,Baldwin Bikes
Tangela Quinn,Electra Townie Original 7D - 2017,1,Baldwin Bikes
Dexter Roberts,Sun Bicycles ElectroLite - 2017,2,Baldwin Bikes
Chantay Maynard,Surly Straggler - 2016,2,Baldwin Bikes
Chantay Maynard,Electra Moto 1 - 2016,1,Baldwin Bikes
Chantay Maynard,Sun Bicycles ElectroLite - 2017,2,Baldwin Bikes
Chantay Maynard,Sun Bicycles Biscayne Tandem 7 - 2017,2,Baldwin Bikes
Chantay Maynard,"Electra Girl's Hawaii 1 16"" - 2017",2,Baldwin Bikes
Martha Burgess,Electra Amsterdam Original 3i - 2015/2017,2,Baldwin Bikes
Cori Schwartz,Surly Wednesday - 2017,1,Baldwin Bikes
Cori Schwartz,Trek Farley Alloy Frameset - 2017,2,Baldwin Bikes
Cori Schwartz,Trek Fuel EX 9.8 29 - 2017,1,Baldwin Bikes
Cori Schwartz,Trek Silque SLR 7 Women's - 2017,1,Baldwin Bikes
Cori Schwartz,Trek Girl's Kickster - 2017,1,Baldwin Bikes
Jerri Henry,Surly Steamroller - 2017,2,Baldwin Bikes
Consuela Romero,Trek X-Caliber 8 - 2017,2,Baldwin Bikes
Renna Williams,Surly Wednesday Frameset - 2017,1,Baldwin Bikes
Renna Williams,Trek Powerfly 8 FS Plus - 2017,1,Baldwin Bikes
Renna Williams,Sun Bicycles Lil Bolt Type-R - 2017,2,Baldwin Bikes
Renna Williams,Electra Glam Punk 3i Ladies' - 2017,2,Baldwin Bikes
Kasha Todd,Surly Ice Cream Truck Frameset - 2017,1,Santa Cruz Bikes
Kasha Todd,Sun Bicycles ElectroLite - 2017,1,Santa Cruz Bikes
Kasha Todd,Sun Bicycles Lil Bolt Type-R - 2017,2,Santa Cruz Bikes
Kasha Todd,Electra Amsterdam Original 3i - 2015/2017,1,Santa Cruz Bikes
Kasha Todd,Electra Straight 8 3i (20-inch) - Boy's - 2017,2,Santa Cruz Bikes
Hope Cotton,Electra Townie Original 7D - 2017,1,Santa Cruz Bikes
Hope Cotton,Sun Bicycles Revolutions 24 - 2017,2,Santa Cruz Bikes
Hope Cotton,Electra Cruiser Lux 1 - 2017,1,Santa Cruz Bikes
Lucio Sherman,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
Lucio Sherman,Surly Straggler - 2016,2,Baldwin Bikes
Lucio Sherman,Sun Bicycles Revolutions 24 - Girl's - 2017,1,Baldwin Bikes
Lucio Sherman,Electra Amsterdam Fashion 7i Ladies' - 2017,2,Baldwin Bikes
Lucio Sherman,Sun Bicycles Cruz 3 - Women's - 2017,1,Baldwin Bikes
Kermit Bowman,Electra Cruiser 1 (24-Inch) - 2016,2,Rowlett Bikes
Kermit Bowman,Electra Moto 1 - 2016,1,Rowlett Bikes
Kermit Bowman,Trek Domane S 5 Disc - 2017,2,Rowlett Bikes
Kermit Bowman,Electra Townie Original 7D - 2017,2,Rowlett Bikes
Kermit Bowman,Sun Bicycles Cruz 7 - Women's - 2017,2,Rowlett Bikes
Efren Whitfield,Surly Ice Cream Truck Frameset - 2017,1,Rowlett Bikes
Efren Whitfield,Surly Wednesday Frameset - 2017,1,Rowlett Bikes
Efren Whitfield,Surly Troll Frameset - 2017,2,Rowlett Bikes
Efren Whitfield,Electra Townie Original 7D - 2017,1,Rowlett Bikes
Monika Berg,Surly Ice Cream Truck Frameset - 2017,2,Santa Cruz Bikes
